mask,£kA,£kB,£kA1,£kB1,£kA0,£kB0,S,I,D,Un,Uphi,Un-Uphi
0.1,0.99999995011,8.433178052e-06,0.99999987669,0.0091059804415,0.59739020017,1.6826190885e-05,0.985652316813,5.0312480652e-51,0.00019799802796,2.099999951299659,2.1913406423995673e-05,2.099978037893235
0.11,0.99999995534,9.3821423052e-06,0.99999988824,0.0082291860486,0.59588542229,1.8723912328e-05,0.9856063562499999,8.0260495607e-51,0.00019863228382,2.099999956082571,2.4380627905465802e-05,2.0999755754546654
0.12000000000000001,0.9999999597,1.0352669559e-05,0.99999989785,0.0074980295506,0.59438833237,2.0664778817e-05,0.98556133978,1.27837642724e-50,0.00019925351106,2.0999999600676955,2.690392381221757e-05,2.099973056143883
0.13,0.99999996338,1.1345503566e-05,0.99999990597,0.0068792120863,0.5928901125,2.2650273759e-05,0.98551726982,2.0330657160299998e-50,0.00019986167642,2.0999999634341453,2.9485225650418086e-05,2.099970478208495
0.14,0.99999996653,1.2361422794e-05,0.99999991292,0.0063488703714,0.59138192597,2.468195072e-05,0.9854741488200001,3.2283801293000004e-50,0.00020045674625,2.0999999663164877,3.212655549816527e-05,2.0999678397609896
0.15000000000000002,0.99999996926,1.340124225e-05,0.99999991894,0.0058894509417,0.58990634212,2.6761437421e-05,0.9854319792399999,5.1187420625e-50,0.00020103868642,2.099999968815605,3.483003104090375e-05,2.099965138784564
0.16,0.99999997165,1.4465815723e-05,0.99999992419,0.0054877453575,0.58842025757,2.8890439735e-05,0.98539076359,8.103857807899999e-50,0.00020160746243,2.0999999710002006,3.759787107807112e-05,2.0999623731291224
0.17,0.99999997375,1.5556038127e-05,0.99999992882,0.0051336326171,0.58693937319,3.1070746275e-05,0.9853505043999999,1.2810761097800001e-49,0.00020216303928,2.099999972924011,4.043240160544474e-05,2.0999595405224056
0.18,0.99999997561,1.6672848014e-05,0.99999993292,0.0048192238495,0.5854643198,3.3304233247e-05,0.98531120424,2.02216732186e-49,0.00020270538157,2.0999999746286324,4.333606223356422e-05,2.099956638566399
0.19,0.99999997727,1.781723027e-05,0.99999993659,0.0045382797686,0.58399590504,3.5592869778e-05,0.9852728657000001,3.1872980593000004e-49,0.00020323445342,2.099999976152959,4.63114131672836e-05,2.0999536647397914
0.2,0.99999997877,1.8990219016e-05,0.99999993988,0.0042858010452,0.58253474439,3.7938723655e-05,0.98523549141,5.0164446219000004e-49,0.0002037502185,2.099999977526049,4.9361142712531494e-05,2.0999506163833366
