D_vals,π1,π20,π21,S3,I3,Uphi,Un,Ud,m
0.0019452632719024125,0.10009754188485434,0.11144436006814752,0.0,0.8954522107824701,0.06274434037158656,0.19031938775970192,1.3402706168172747,1.1499512290575726,0.1
0.001871951858165124,0.11010729607333977,0.12396480407033543,0.0,0.899302834396016,0.05972392659408896,0.20934951756813033,1.3542958695314602,1.1449463519633298,0.11
0.0018012523220140011,0.12011705026182522,0.13676960942111574,0.0,0.9030107383549832,0.05682671654996355,0.22837933347458284,1.3683208083436702,1.1399414748690875,0.12000000000000001
0.0017330980706598829,0.13012680445031066,0.14986859883487016,0.0,0.9065802219754706,0.054048819131974096,0.24740883922710286,1.3823454370019475,1.1349365977748447,0.13
0.0016674228790391828,0.1401365586387961,0.16327205241356135,0.0,0.9100154997142165,0.05138642160769052,0.26643803857305753,1.3963697592536595,1.1299317206806019,0.14
0.0016041609575433026,0.15014631282728153,0.1769907345827759,0.0,0.9133207012240524,0.04883578961589735,0.28546693525914385,1.410393778845503,1.124926843586359,0.15000000000000002
0.0015432470164087786,0.16015606701576696,0.19103592295400595,0.0,0.9164998714774214,0.04639326709499321,0.30449553303139604,1.4244174995235126,1.1199219664921165,0.16
0.0014846163267594869,0.1701658212042524,0.20541943927581272,0.0,0.9195569709551784,0.044055276146171336,0.32352383563519177,1.4384409250330654,1.1149170893978737,0.17
0.0014282047783031747,0.18017557539273782,0.2201536826524034,0.0,0.9224958758979422,0.04181831683410375,0.34255184681525885,1.4524640591188898,1.109912212303631,0.18
0.0013739489336950619,0.19018532958122325,0.23525166522580845,0.0,0.9253203786173483,0.03967896692778699,0.36157957031568244,1.4664869055250707,1.104907335209388,0.19
0.001321786079590933,0.20019508376970868,0.2507270505374846,0.0,0.9280341878646037,0.03763388158414204,0.38060700987991103,1.4805094679950566,1.0999024581151455,0.2
0.0012716542744213748,0.21020483795819414,0.26659419480705654,0.0,0.9306409292538191,0.03567979297689877,0.3996341692507638,1.4945317502716666,1.094897581020903,0.21000000000000002
0.0012234923929272132,0.22021459214667954,0.282868191390318,0.0,0.9331441457376478,0.03381350987323094,0.41866105217043653,1.5085537560970967,1.0898927039266602,0.22
0.0011772401675040833,0.230224346335165,0.29956491870588225,0.0,0.9355472981328281,0.03203191716054846,0.4376876623805096,1.5225754892129268,1.0848878268324174,0.23
0.0011328382264112302,0.24023410052365043,0.31670109195037355,0.0,0.9378537656932786,0.030331975325791738,0.45671400362195286,1.5365969533601276,1.0798829497381748,0.24000000000000002
0.0010902281289061364,0.25024385471213584,0.33429431895621586,0.0,0.9400668467284725,0.028710719889514093,0.47574007963513393,1.5506181522790659,1.074878072643932,0.25
0.0010493523973724374,0.2602536089006213,0.3523631605844041,0.0,0.9421897592648465,0.02716526079697955,0.4947658941598242,1.5646390897095133,1.0698731955496892,0.26
0.0010101545465138536,0.27026336308910676,0.3709271960876986,0.0,0.9442256417480892,0.025692781768446256,0.5137914509352053,1.5786597693906521,1.0648683184554468,0.27
0.0009725791096914306,0.2802731172775922,0.3900070939281355,0.0,0.9461775537841886,0.02429053961074896,0.5328167536998762,1.59268019506108,1.0598634413612038,0.28
0.0009365716624854419,0.2902828714660776,0.40962468858734025,0.0,0.9480484769171797,0.02295586349223855,0.5518418061918595,1.6067003704588205,1.054858564266961,0.29000000000000004
0.0009020788435666941,0.30029262565456305,0.4298030639697601,0.0,0.9498413154415934,0.021686154183082153,0.5708666121486089,1.6207202993213272,1.0498536871727184,0.30000000000000004
0.0008690483729649038,0.3103023798430485,0.45056664406860847,0.0,0.9515588972476499,0.020478883262874007,0.5898911753070146,1.6347399853854903,1.0448488100784756,0.31
0.0008374290678241319,0.3203121340315339,0.47194129164322685,0.0,0.9532039746973082,0.019331592297454236,0.608915499403411,1.648759432387644,1.0398439329842328,0.32
0.0008071708557371091,0.33032188822001934,0.49395441574609494,0.0,0.954779225529317,0.01824189198678125,0.6279395881735831,1.6627786440635735,1.0348390558899903,0.33
0.0007782247857516794,0.3403316424085047,0.5166350890394804,0.0,0.956287253791479,0.017207461285652773,0.6469634453527726,1.67679762414852,1.0298341787957475,0.33999999999999997
0.0007505430371435,0.35034139659699015,0.5400141759575744,0.0,0.957730590798378,0.016226046499020604,0.6659870746756857,1.6908163763771906,1.0248293017015049,0.35
0.000724078926049654,0.36035115078547564,0.5641244729021517,0.0,0.9591116961128774,0.015295460353595393,0.6850104798764988,1.704834904483761,1.019824424607262,0.36
0.0006987869100579558,0.37036090497396107,0.5890008618108807,0.0,0.9604329585497373,0.014413581047389733,0.7040336646888653,1.7188532122018845,1.014819547513019,0.37
0.0006746225908464949,0.3803706591624465,0.6146804786104804,0.0,0.9616966971997547,0.013578351278800726,0.7230566328459225,1.7328713032646992,1.0098146704187767,0.38
0.000651542714967426,0.39038041335093193,0.6412028982655494,0.0,0.962905162472864,0.01278777725678716,0.7420793880802984,1.7468891814048324,1.004809793324534,0.39
0.000629505172868113,0.40039016753941736,0.668610338362382,0.0,0.9640605371586946,0.012039927693651052,0.7611019341241178,1.760906850354409,0.9998049162302912,0.4
0.0006084689962416762,0.41039992172790285,0.6969478834304744,0.0,0.9651649375031184,0.01133293278188903,0.7801242747090094,1.7749243138450579,0.9948000391360485,0.41000000000000003
0.0005883943537975342,0.4204096759163883,0.7262637325087562,0.0,0.9662204142993633,0.010664983156535345,0.7991464135661124,1.7889415756079183,0.989795162041806,0.42000000000000004
