D_vals,π1,π2,Uphi,Un,Ud,m
0.00021341493007561124,0.6700509279620608,0.670085504948846,1.048625259816215,1.9135997958351845,0.8649745360189696,0.67
0.0002130018206603728,0.6800516880808974,0.6800867247754679,1.0608756704274216,1.9208498263869727,0.8599741559595511,0.6799999999999999
0.0002125811888315663,0.6900524481997341,0.6900879402298916,1.0730260596862307,1.9279998355863635,0.8549737759001328,0.69
0.00021215344780456,0.7000532083185709,0.7000891511941032,1.0850764276169287,1.9350498234576432,0.8499733958407145,0.7
0.000211718996370461,0.7100539684374076,0.7100903575500889,1.0970267742461621,1.9419997900274584,0.8449730157812962,0.71
0.00021127821915994748,0.7200547285562443,0.7200915591798345,1.108877099602938,1.9488497353248158,0.8399726357218777,0.72
0.00021083148692726202,0.7300554886750811,0.730092755965327,1.1206274037186243,1.9555996593810838,0.8349722556624595,0.73
0.0002103791568532568,0.7400562487939178,0.7400939477885526,1.1322776866269493,1.9622495622299903,0.829971875603041,0.74
0.0002099215728664136,0.7500570089127545,0.7500951345314982,1.1438279483640013,1.968799443907624,0.8249714955436227,0.75
0.00020945906598077862,0.7600577690315913,0.7600963160761507,1.1552781889682298,1.9752493044524342,0.8199711154842044,0.76
0.00020899195464978927,0.770058529150428,0.7700974923044973,1.1666284084804446,1.9815991439052305,0.8149707354247859,0.77
0.00020852054513499727,0.7800592892692647,0.7800986630985253,1.1778786069438156,1.9878489623091833,0.8099703553653677,0.78
0.00020804513188871777,0.7900600493881015,0.7900998283402219,1.1890287844038738,1.9939987597098232,0.8049699753059494,0.79
0.00020756599794966845,0.8000608095069383,0.8001009879115749,1.2000789409085104,2.0000485361550413,0.7999695952465309,0.8
