D_vals,π1,π2,S3,I3,Uphi,Un,Ud,m
0.0013438946503085696,0.10000760118836728,0.10002316873157925,0.9109519687956925,0.04077551979793674,0.1850238009540939,1.3350200003599102,1.1499961994058163,0.1
0.0012944965529666775,0.110008361307204,0.11002528510351584,0.9141269322866254,0.03862966275462237,0.202975882482808,1.347971701829206,1.1449958193463978,0.11
0.001247074114138852,0.12000912142604074,0.12002736667403675,0.9171747174807815,0.036585723677242644,0.2208279129722584,1.3608233522592381,1.1399954392869798,0.12000000000000001
0.0012015569670268847,0.13000988154487747,0.1300294138564605,0.9201000634059102,0.034639509791701606,0.23857989320696113,1.3735749524345224,1.1349950592275613,0.13
0.0011578765936419303,0.14001064166371419,0.1400314270640998,0.922907560791727,0.03278696775951492,0.25623182396316174,1.3862265031313046,1.1299946791681428,0.14
0.001115966315951459,0.15001140178255093,0.15003340671026164,0.9256016552689531,0.031024180551711827,0.27378370600883534,1.3987780051175598,1.1249942991087245,0.15000000000000002
0.0010757612842881477,0.16001216190138765,0.16003535320824716,0.9281866505651276,0.029347364326046874,0.29123554010368624,1.4112294591529926,1.1199939190493065,0.16
0.0010371984632183,0.1700129220202244,0.17003726697135205,0.9306667116934486,0.02775286531126537,0.30858732699914937,1.4235808659890372,1.114993538989888,0.17
0.0010002166150611593,0.18001368213906108,0.18003914841286625,0.9330458681311071,0.02623715670196055,0.3258390674383892,1.4358322263688588,1.1099931589304695,0.18
0.0009647562812439303,0.19001444225789782,0.19004099794607432,0.9353280169837731,0.024796835567359374,0.3429907621563006,1.4479835410273516,1.104992778871051,0.19
0.0009307597616707228,0.20001520237673456,0.2000428159842551,0.9375169261330933,0.023428619777181393,0.3600424118795087,1.4600348106911414,1.0999923988116327,0.2
0.000898171092276789,0.2100159624955713,0.2100446029406823,0.9396162373642407,0.022129344947527493,0.37699401732636945,1.4719860360785837,1.0949920187522142,0.21000000000000002
0.0008669360209325609,0.220016722614408,0.22004635922862406,0.9416294694707406,0.020895961409575493,0.3938455792069691,1.4838372178997652,1.0899916386927961,0.22
0.000837001981855077,0.23001748273324474,0.23004808526134327,0.9435600213339717,0.019725531203684647,0.41059709822312546,1.495588356856503,1.0849912586333774,0.23
0.000808318068677431,0.24001824285208148,0.24004978145209757,0.9454111749749046,0.018615225101343714,0.42724857506838665,1.507239453642346,1.0799908785739594,0.24000000000000002
0.0007808350063199638,0.25001900297091817,0.25005144821413944,0.9471860985758087,0.017562319657234274,0.44380001042803274,1.5187905089425735,1.0749904985145409,0.25
0.0007545051218000423,0.26001976308975494,0.2600530859607162,0.9488878494698127,0.01656419429352505,0.4602514049790747,1.530241523434197,1.0699901184551224,0.26
0.0007292823141104717,0.27002052320859166,0.2700546951050701,0.9505193770963487,0.01561832841836206,0.47660275939025515,1.5415924977859592,1.064989738395704,0.27
0.0007051220232898946,0.28002128332742837,0.28005627606043826,0.9520835259206681,0.014722298580374195,0.4928540743220486,1.5528434326583342,1.0599893583362856,0.28
0.0006819811988019246,0.29002204344626514,0.29005782924005313,0.9535830383157413,0.013873775660873796,0.5090053504266614,1.5639943287035287,1.0549889782768673,0.29000000000000004
0.0006598182673333482,0.30002280356510186,0.3000593550571418,0.955020557405003,0.013070522105297761,0.5250565883480315,1.5750451865654806,1.0499885982174493,0.30000000000000004
0.0006385931001153875,0.3100235636839385,0.31006085392492694,0.9563986298645218,0.012310389195304364,0.5410077887218295,1.5859960068798602,1.0449882181580308,0.31
0.000618266979865918,0.3200243238027753,0.32006232625662623,0.9577197086833096,0.011591314362817535,0.5568589521754586,1.5968467902740708,1.0399878380986123,0.32
0.0005988025674445464,0.330025083921612,0.33006377246545254,0.9589861558805892,0.0109113185471897,0.5726100793280537,1.6075975373672478,1.034987458039194,0.33
0.0005801638683066837,0.3400258440404487,0.34006519296461424,0.9602002451789747,0.010268503596540378,0.5882611707904829,1.6182482487702585,1.0299870779797757,0.33999999999999997
0.0005623161988371527,0.35002660415928544,0.35006658816731495,0.9613641646326097,0.009661049714216809,0.6038122271653468,1.6287989250857038,1.024986697920357,0.35
0.0005452261526384785,0.36002736427812215,0.36006795848675377,0.9624800192094274,0.00908721295121756,0.619263249046979,1.639249566907918,1.0199863178609387,0.36
0.0005288615668437848,0.3700281243969589,0.3700693043361253,0.963549833326788,0.008545322745318475,0.6346142370214465,1.6496001748229667,1.0149859378015202,0.37
0.0005131914885192595,0.38002888451579564,0.3800706261286196,0.964575553339859,0.00803377950754351,0.6498651916665488,1.659850749408651,1.0099855577421022,0.38
0.0004981861412163078,0.39002964463463236,0.3900719242774225,0.9655590499821789,0.007551052256529847,0.6650161135518194,1.6700012912345032,1.0049851776826837,0.39
0.0004838168917289518,0.4000304047534691,0.4000731991957153,0.9665021207579534,0.007095676301247984,0.680067003238525,1.6800518008617904,0.9999847976232654,0.4
0.0004700562171076041,0.41003116487230584,0.41007445129667514,0.9674064922857006,0.006666250972452421,0.6950178612796659,1.690002278843513,0.994984417563847,0.41000000000000003
0.0004568776719761752,0.4200319249911426,0.42007568099347503,0.9682738225929565,0.006261437403157595,0.7098686882199764,1.699852725724405,0.9899840375044285,0.42000000000000004
0.0004442558561954409,0.43003268510997933,0.4300768886992834,0.9691057033618177,0.005879956358356196,0.7246194845959242,1.7096031420409346,0.9849836574450104,0.43000000000000005
0.0004321663829118029,0.44003344522881604,0.4400780748272651,0.9699036621251858,0.005520586114123276,0.7392702509357116,1.7192535283213037,0.9799832773855921,0.44000000000000006
