,m,p,q,ICphi,ICn,πB,πA,πA0,πB0,πA1,πB1,S3,I3,D_vals,Uphi,Un,Ud
0,0.1,0.7008341919504768,0,0.0,-0.11325233980574456,0.15855327572804226,0.0,0.27180561553378674,0.0,0.0,0.0,0.8900575946887779,0.07181887561516449,0.0477049775444772,0.1902639308736507,1.3902639308736506,1.2
1,0.11,0.7087304209021594,0,0.0,-0.1245737616566267,0.1744032663192776,0.0,0.2989770279759045,0.0,0.0,0.0,0.8942215504956799,0.06843637857205288,0.04587546300505685,0.2092839195831331,1.409283919583133,1.2
2,0.12000000000000001,0.7168058576764533,0,-5.551115123125783e-17,-0.1358945384085699,0.1902523537719977,0.0,0.3261468921805676,0.0,0.0,0.0,0.8982410341773767,0.06518342613513954,0.044105442344465166,0.2283028245263973,1.4283028245263973,1.2
3,0.13,0.7250666818655205,0,5.551115123125783e-17,-0.14721468205359423,0.2061005548750321,0.0,0.35331523692862643,0.0,0.0,0.0,0.9021197072038037,0.06205649397230857,0.04239380551608872,0.24732066585003853,1.4473206658500384,1.1999999999999997
4,0.14,0.7335193604844138,0,-5.551115123125783e-17,-0.15853420458019074,0.2219478864122668,0.0,0.38048209099245744,0.0,0.0,0.0,0.9058611850439127,0.05905210385163522,0.04073942816348908,0.26633746369472017,1.4663374636947202,1.2
5,0.15000000000000002,0.742170664878305,0,5.551115123125783e-17,-0.16985311797336,0.23779436516270436,0.0,0.4076474831360646,0.0,0.0,0.0,0.9094690363595075,0.056166824447548266,0.03914117332104513,0.2853532381952452,1.485353238195245,1.1999999999999997
6,0.16,0.7510276888373737,0,-5.551115123125783e-17,-0.18117143421465975,0.25364000790052355,0.0,0.4348114421151833,0.0,0.0,0.0,0.9129467822471106,0.053397272098964776,0.037597893093927526,0.3043680094806283,1.5043680094806282,1.2
7,0.17,0.7600978680212046,0,-5.551115123125783e-17,-0.1924891652822427,0.2694848313951394,0.0,0.4619739966773819,0.0,0.0,0.0,0.9162978955269963,0.05074011152025666,0.03610843031391974,0.3233817976741673,1.5233817976741673,1.2
8,0.18,0.7693890008044834,0,1.6653345369377348e-16,-0.20380632315090197,0.285328852411263,0.0,0.489135175562165,0.0,0.0,0.0,0.919525800078542,0.04819205646589971,0.03467162016779005,0.34239462289351563,1.5423946228935155,1.1999999999999997
9,0.19,0.7789092706668179,0,1.1102230246251565e-16,-0.21512291979211495,0.3011720877089612,0.0,0.5162950075010763,0.0,0.0,0.0,0.9226338702210506,0.04574987034965013,0.03328629179511716,0.36140650525075346,1.5614065052507533,1.1999999999999997
10,0.2,0.7886672702617954,0,0.0,-0.22643896717408318,0.31701455404371637,0.0,0.5434535212177996,0.0,0.0,0.0,0.9256254301392106,0.04341036681908592,0.03195126985268281,0.38041746485245964,1.5804174648524598,1.2000000000000002
11,0.21000000000000002,0.7986720273140697,0,1.1102230246251565e-16,-0.23775447726177568,0.33285626816648617,0.0,0.570610745428262,0.0,0.0,0.0,0.9285037533523585,0.041170410286342836,0.030665376042753014,0.3994275217997834,1.5994275217997833,1.2
12,0.22,0.8089330325085329,0,0.0,-0.24906946201697377,0.3486972468237631,0.0,0.5977667088407368,0.0,0.0,0.0,0.9312720622267265,0.03902691641586818,0.029427430602789184,0.41843669618851576,1.6184366961885157,1.2
13,0.23,0.8194602695526677,0,0.0,-0.26038393339831045,0.36453750675763436,0.0,0.6249214401559446,0.0,0.0,0.0,0.9339335275298546,0.03697685257000814,0.028236253754349204,0.4374450081091612,1.6374450081091614,1.2000000000000002
14,0.24000000000000002,0.8302642476122447,0,1.1102230246251565e-16,-0.27169790336131494,0.38037706470584115,0.0,0.6520749680671561,0.0,0.0,0.0,0.9364912680263601,0.03501723821323755,0.027090667109157827,0.45645247764700936,1.6564524776470093,1.2
15,0.25,0.8413560363418746,0,1.1102230246251565e-16,-0.2830113838584558,0.3962159374018382,0.0,0.679227321260294,0.0,0.0,0.0,0.9389483501142658,0.03314514527583303,0.025989495030546646,0.4754591248822058,1.6754591248822057,1.2
16,0.26,0.852747303755876,0,1.1102230246251565e-16,-0.29432438683918116,0.4120541415748537,0.0,0.7063785284140348,0.0,0.0,0.0,0.9413077875010881,0.03135769847778425,0.024931565948681317,0.4944649698898244,1.6944649698898244,1.2
17,0.27,0.8644503572118168,0,3.3306690738754696e-16,-0.3056369242499628,0.4278916939499484,0.0,0.7335286181999113,0.0,0.0,0.0,0.9435725409189001,0.029652075613730053,0.023915713628208428,0.5134700327399382,1.713470032739938,1.1999999999999997
18,0.28,0.8764781878093513,0,2.220446049250313e-16,-0.3169490080343389,0.4437286112480749,0.0,0.760677619282414,0.0,0.0,0.0,0.9457455178775918,0.0280255077996994,0.022940778387165524,0.5324743334976899,1.7324743334976898,1.1999999999999997
19,0.29000000000000004,0.8888445185410707,0,1.1102230246251565e-16,-0.32826065013295525,0.4595649101861375,0.0,0.7878255603190928,0.0,0.0,0.0,0.9478295724555522,0.026475279682429437,0.022005608266202806,0.551477892223365,1.751477892223365,1.2
20,0.30000000000000004,0.9015638565705709,0,2.220446049250313e-16,-0.33957186248360793,0.4754006074770515,0.0,0.8149724699606595,0.0,0.0,0.0,0.9498275051270066,0.024998729612026517,0.02110906014736396,0.5704807289724618,1.7704807289724616,1.1999999999999997
21,0.31,0.9146515500564377,0,1.1102230246251565e-16,-0.35088265702128707,0.49123571982980185,0.0,0.8421183768510888,0.0,0.0,0.0,0.9517420626252575,0.023593249778727635,0.020250000821865986,0.5894828637957622,1.789482863795762,1.1999999999999997
22,0.32,0.9281238499901141,0,0.0,-0.36219304567821675,0.5070702639495036,0.0,0.8692633096277206,0.0,0.0,0.0,0.9535759378410691,0.022256286314513624,0.0194273080065014,0.6084843167394044,1.8084843167394042,1.1999999999999997
23,0.33,0.9419979775714861,0,2.220446049250313e-16,-0.3735030403838999,0.5229042565374602,0.0,0.8964072969213602,0.0,0.0,0.0,0.9553317697554612,0.020985339360317278,0.018639871308462907,0.6274851078449523,1.827485107844952,1.1999999999999997
24,0.33999999999999997,0.956292197709523,0,-2.220446049250313e-16,-0.38481265306515944,0.5387377142912229,0.0,0.9235503673563823,0.0,0.0,0.0,0.9570121434061676,0.019777963099562784,0.017886593138555618,0.6464852571494676,1.8464852571494677,1.2000000000000002
25,0.35,0.9710258993075912,0,1.1102230246251565e-16,-0.39612189564617895,0.5545706539046505,0.0,0.9506925495508295,0.0,0.0,0.0,0.9586195898870391,0.018631765758765365,0.017166389572921516,0.6654847846855807,1.8654847846855804,1.1999999999999997
26,0.36,0.9862196830755164,0,1.1102230246251565e-16,-0.4074307800485484,0.5704030920679679,0.0,0.9778338721165164,0.0,0.0,0.0,0.9601565863796597,0.01754440957591271,0.016478191163546256,0.6844837104815615,1.8844837104815613,1.1999999999999997
27,0.37,1,0,0.007901233003481112,-0.4116317878547491,0.587346229201522,0.0,1.0,0.002476611183635764,0.0,0.0,0.9616405535460724,0.016498613407740344,0.01581358499556358,0.7055308631024367,1.9,1.1944691368975633
28,0.38,1,0,0.05183301428702647,-0.3859882812380837,0.6129498137351542,0.0,1.0,0.0027435848488012973,0.0,0.0,0.9631236110235557,0.0154423972349548,0.015147066824055564,0.7362831100009185,1.9,1.1637168899990815
29,0.39,1,0,0.09720493450233336,-0.35950425125250574,0.6393928600567744,0.0,1.0,0.0030584216687824417,0.0,0.0,0.9645395999559201,0.01444205963093784,0.01451118457133048,0.7680434541516333,1.9,1.1319565458483667
30,0.4,1,0,0.14408900061486785,-0.33213767171069075,0.6667173412557819,0.0,1.0,0.003435483375707647,0.0,0.0,0.9658905190218064,0.01349574173344675,0.013905075870727385,0.8008623004304074,1.9,1.0991376995695925
31,0.41000000000000003,1,0,0.19256210141826124,-0.3038436671922786,0.6949680760547556,0.0,1.0,0.0038955160417210974,0.0,0.0,0.9671783449874325,0.012601606691868866,0.013327880377249106,0.8347934709927828,1.9,1.065206529007217
32,0.42000000000000004,1,0,0.2427064283815663,-0.27457426742033353,0.7241929741226597,0.0,1.0,0.004469641239505356,0.0,0.0,0.9684050323575424,0.011757840016271622,0.012778740448415255,0.8698944998670963,1.9,1.0301055001329036
33,0.43000000000000005,1,0,0.2946099407962226,-0.24427813578269908,0.7544433072104901,0.0,1.0,0.005206769126454683,0.0,0.0,0.9695725130310306,0.010962649921778906,0.012256801807694449,0.9062269585573558,1.9,0.9937730414426441
34,0.44000000000000006,1,0,0.34836688076019917,-0.21290026876635215,0.7857740093371716,0.0,1.0,0.006188426961520872,0.0,0.0,0.9706826959612491,0.010214267668263789,0.011761214190074809,0.9438568165321394,1.9,0.9561431834678605
35,0.45000000000000007,1,0,0.40407834434222534,-0.18038166260277855,0.8182440097230052,0.0,1.0,0.0075613886074502625,0.0,0.0,0.9717374668210076,0.00951094789534806,0.011291131969400693,0.9828548410395577,1.9,0.9171451589604422
36,0.45999999999999996,1,0,0.4618529162087104,-0.14665894287394776,0.8519166027157211,0.0,1.0,0.009619271548697588,0.0,0.0,0.9727386876722769,0.008850968952698655,0.010845714767170262,1.0232970413460971,1.9,0.8767029586539028
37,0.47,1,0,0.5218073760952266,-0.1116639521868843,0.886859859594955,0.0,1.0,0.013047431379137116,0.0,0.0,0.9736881966406065,0.008232633225611173,0.010424128042553969,1.0652651632666585,1.9,0.8347348367333414
38,0.48,1,0,0.5840674867939248,-0.07532329027223317,0.9231470878926209,0.0,1.0,0.019903238448643883,0.0,0.0,0.9745878075942623,0.007654267455870799,0.010025543663456796,1.1088472407557473,1.9,0.7911527592442527
39,0.49,1,0,0.648768874845358,-0.037557799976770445,0.9608573447509797,0.0,1.0,0.04048921214381491,0.0,0.0,0.9754393098280993,0.0071142230578807,0.009649140458507644,1.1541382123917505,1.9,0.7458617876082494
40,0.5,1,1,0.35753130458653337,0.00036130034236458997,0.5000380059418363,0.0,1.0,1.0,1.0,0.0025289101693260333,0.9721225251040342,0.008853945231635952,0.011060636271088083,0.9502719132105732,1.9002529102396553,0.949980997029082
41,0.51,1,0,0.6754800625479478,-0.01074015305335041,1.0,0.03929169815818262,1.0,1.0,1.0,0.0017011624714570624,0.976535078301479,0.00649064828349182,0.009175008908486024,1.2003402324942913,1.9078583396316366,0.7075181071373453
42,0.52,1,0,0.6377901910868435,-0.02149617405119253,1.0,0.0769990888067497,1.0,1.0,1.0,0.001762479627576292,0.9768306580013888,0.006363690295619898,0.00905316803312833,1.2003524959255152,1.91539981776135,0.7150473218358349
43,0.53,1,0,0.6015238939025251,-0.03184499248784345,1.0,0.11328355905348417,1.0,1.0,1.0,0.0018260853460327028,0.9771222510495672,0.006238723927854221,0.008932995030076385,1.2003652170692065,1.9226567118106968,0.7222914947414902
44,0.54,1,0,0.5666021625126021,-0.04180915175038269,1.0,0.14822416003182098,1.0,1.0,1.0,0.001892128905481209,0.9774098772998012,0.006115733315748888,0.008814481362083045,1.200378425781096,1.929644832006364,0.7292664062252678
45,0.55,1,0,0.5329517413992271,-0.05140954881373361,1.0,0.18189419370185472,1.0,1.0,1.0,0.0019607728537869686,0.9776935565702953,0.005994702633450625,0.008697618493243216,1.2003921545707572,1.9363788387403706,0.7359866841696134
