mask,£kA,£kB,£kA1,£kB1,£kA0,£kB0,S,I,D,Un,Uphi,Un-Uphi
0.1,8.6210909545e-09,0.11128027765,0.47608331168,3.6094361745e-08,0.2719944325,0.091399274867,0.092640033085,4.4125841244e-51,0.012521567543,1.390396107964213,0.1903961707112722,1.1999999372529409
0.11,6.8657675752e-09,0.12378367913,0.47908097802,3.0871513502e-08,0.29919388841,0.099283003379,0.10447241471,8.248488243e-51,0.012358280677,1.409435725912952,0.2094357872822477,1.1999999386307043
0.12000000000000001,5.4273373509e-09,0.13657124881,0.48141642182,2.6663813596e-08,0.32639334277,0.10686613363,0.11662266428,1.5620535432e-50,0.012190607233,1.428475343020685,0.22847540391356025,1.1999999391071245
0.13,4.2241988013e-09,0.14965278559,0.48429107841,2.3219923337e-08,0.35359279584,0.11412426772,0.12905960097,2.9913394956e-50,0.012018977507,1.447514959408535,0.2475150206095834,1.1999999387989515
0.14,3.2137730025e-09,0.16303854415,0.48707001387,2.036349916e-08,0.38079224774,0.12103029404,0.14175299838,5.7826167717e-50,0.011843808622,1.4665545751240616,0.2665546374151774,1.1999999377088844
0.15000000000000002,2.3274223997e-09,0.17673926173,0.49008083779,1.7967537469e-08,0.40799169858,0.1275539991,0.15467354833,1.1265350768e-49,0.011665505033,1.4855941901986225,0.2855942543389637,1.1999999358596587
0.16,1.706555529e-09,0.19076618683,0.47597097339,1.5938501034e-08,0.43519114819,0.13366161103,0.16779283063,2.2081607007e-49,0.011484458937,1.5046338045701684,0.3046338714218819,1.1999999331482865
0.17,9.7063208761e-10,0.20513111016,0.49572615755,1.4206155379e-08,0.46239059695,0.13931525943,0.18108328854,4.3482758202e-49,0.011301050618,1.5236734183265082,0.3236734886954518,1.1999999296310564
0.18,3.8988488588e-10,0.21984639746,0.47711192863,1.2798520413e-08,0.48959004327,0.14447233502,0.19451820893,8.5895200386e-49,0.011115648717,1.5427130304655043,0.3427131063579949,1.1999999241075094
0.19,0.0,0.23492502516,0.50155229875,1.1429067291e-08,0.5167894904,0.14908472269,0.2080717073,1.6997327631e-48,0.010928610439,1.56175264328,0.36175272405175085,1.1999999192282491
0.2,0.0,0.25038061851,0.44939448363,1.0368130125e-08,0.54398893082,0.15309788665,0.22171871619,3.3649287415e-48,0.010740281717,1.580792251574,0.38079234289979513,1.1999999086742048
0.21000000000000002,0.0,0.26622749277,0.50767599391,9.3340886019e-09,0.57118837698,0.15644975305,0.23543497787,6.6558969667e-48,0.010550997305,1.599831863886,0.3998319611067072,1.199999902779293
0.22,0.0,0.28248069704,0.48162505847,8.4801754782e-09,0.59838781626,0.1590693766,0.24919703904,1.313871065e-47,0.010361080861,1.6188714713819998,0.41887158068131686,1.199999890700683
0.23,0.0,0.29915606257,0.51267811239,7.7315243269e-09,0.62558725218,0.16087528104,0.26298224944,2.5853641345e-47,0.010170844958,1.6379110765259999,0.4379112013260484,1.1999998751999514
0.24000000000000002,0.0,0.31627025344,0.51489801912,7.0743839646e-09,0.65278668244,0.16177343961,0.27676876165,5.0657971365e-47,0.0099805910892,1.656950677708,0.4569508235807628,1.1999998541272374
0.25,0.0,0.33384082269,0.51751576871,6.4974479125e-09,0.6799861043,0.16165475857,0.29053553347,9.8739673982e-47,0.0097906096381,1.6759902730099998,0.47599044834588916,1.1999998246641106
0.26,0.0,0.35188627225,0.51933222837,5.991369001e-09,0.70718551226,0.16039193441,0.3042623315,1.9126700809e-46,0.0096011798252,1.695029858582,0.49503007727970516,1.199999781302295
0.27,4.5948305252e-08,0.37042607816,0.40962819447,9.9709367334e-08,0.73438329354,0.15783637046,0.31792971496,3.6787868187e-46,0.0094125699336,1.7140683177855904,0.5140700651106354,1.199998252674955
0.28,0.0,0.38948095874,0.52377102455,5.1620049449e-09,0.76158421787,0.15380874641,0.33151914667,7.0197843875e-46,0.0092250357759,1.733108952509,0.5331093687670455,1.1999995837419544
0.29000000000000004,0.0,0.4090725559,0.52609480215,4.8268244115e-09,0.78878337587,0.14810135076,0.34501278881,1.3278771527e-45,0.0090388235144,1.752148363109,0.5521490743455594,1.1999992887634408
0.30000000000000004,0.0,0.42922391308,0.52721874283,4.4347540429e-09,0.60137235818,0.30160224699,0.35846311337,2.4960107047e-45,0.0088532090355,1.620960650726,0.6355718413169625,0.9853888094090374
0.31,0.0,0.44995936748,0.52929621399,4.1950193419e-09,0.62141772951,0.31171834573,0.3718778995,4.663676983e-45,0.008668084987,1.634992410657,0.6599716705909097,0.9750207400660903
0.32,0.0,0.47130468821,0.53149948904,3.9958450853e-09,0.64146331839,0.32184550077,0.38515672221,8.6229894791e-45,0.0084848372335,1.6490243228730002,0.6846763713931148,0.9643479514798854
0.33,0.0,0.4932871826,0.52830571491,3.8347191444e-09,0.6615089698,0.33198579935,0.39828397694,1.5767478191e-44,0.0083036811183,1.6630562788599998,0.7096996413061241,0.9533566375538758
0.33999999999999997,0.0,0.51593581328,0.53260955567,3.7096072058e-09,0.68155464766,0.34214174377,0.41124483846,2.8496438713e-44,0.0081248212293,1.6770882533619997,0.7350559717774753,0.9420322815845245
0.35,0.0,0.5392813248,0.53470623398,3.6188963375e-09,0.7016003393,0.35231648402,0.42402527397,5.08760054e-44,0.0079484512192,1.6911202375099998,0.7607607387884922,0.9303594987215077
0.36,0.0,0.56335638356,0.53554760143,3.5613507494e-09,0.72164603888,0.36251406418,0.4366120554,8.9685135743e-44,0.0077747536355,1.705152227216,0.7868302770690041,0.9183219501469959
0.37,0.0,0.58819572989,0.53617715975,3.5360770325e-09,0.74169174354,0.37273977386,0.44899277059,1.5603592439e-43,0.0076038997658,1.719184220478,0.8132819576447498,0.9059022628332501
0.38,0.0,0.61383634544,0.49502893901,3.5424991279e-09,0.76173745138,0.38300066946,0.46115583334,2.6782886597e-43,0.0074360494999,1.7332162159659998,0.8401342717152229,0.8930819442507769
0.39,0.0,0.64031763695,0.53331511294,3.5803335549e-09,0.78178316203,0.39330638247,0.47309049197,4.5338895078e-43,0.0072713512108,1.747248213421,0.8674069231331297,0.8798412902878702
0.4,0.0,0.66768163809,0.53398914067,3.6495863965e-09,0.80182887431,0.40367040987,0.48478683598,7.5672345035e-43,0.0071099416635,1.761280212017,0.8951209287470281,0.8661592832699718
