mask,£kA,£kB,£kA1,£kB1,£kA0,£kB0,S,I,D,Un,Uphi,Un-Uphi
0.1,2.9647238442e-08,0.11300293697,0.47950260044,6.8807338293e-08,2.0563069349e-07,0.12740909801,0.86777808237,1.0665030709e-35,0.0018246624633,1.2000001675377336,0.21471157293580626,0.9852885946019274
0.11,2.7463348072e-08,0.12593973558,0.45408693942,6.4264925703e-08,1.9080536799e-07,0.14409678843,0.87337160334,1.2800736033e-35,0.0017474718739,1.200000155282247,0.23929217821274057,0.9607079770695064
0.12000000000000001,2.5450075953e-08,0.1392217156,0.44761834136,6.0605965791e-08,1.7926629619e-07,0.16175160107,0.87878394831,1.5229361335e-35,0.0016727815133,1.2000001455798412,0.2645286463751247,0.9354714992047166
0.13,2.3800748494e-08,0.15286287907,0.44865173012,5.7652591826e-08,1.6994362168e-07,0.18046011819,0.88401751445,1.7961929382e-35,0.0016005583006,1.2000001377567058,0.2904475821229031,0.9095525556338027
0.14,2.229812758e-08,0.16687799577,0.45717965533,5.5260496229e-08,1.6220913071e-07,0.20031957499,0.88907478692,2.1003896703e-35,0.0015307679405,1.2000001311939283,0.31707704882987153,0.8829230823640568
0.15000000000000002,2.1323708224e-08,0.18128265641,0.4499510462,5.3334073316e-08,1.5593624238e-07,0.22143954999,0.89395833519,2.4354195152e-35,0.0014633749744,1.2000001260008881,0.34444666971921295,0.8555534562816751
0.16,2.0403063427e-08,0.19609333077,0.44377612195,5.1787596865e-08,1.5064289184e-07,0.24394398803,0.89867080925,2.8004411749e-35,0.0013983428323,1.200000121543045,0.3725877381821566,0.8274123833608883
0.17,1.9647377729e-08,0.21132743021,0.45262101247,5.0554568396e-08,1.4587516581e-07,0.26797363457,0.90321493568,3.1938161407e-35,0.0013356338876,1.2000001176443416,0.4015333368973152,0.7984667807470264
0.18,1.9039984487e-08,0.22700337612,0.4455021597,4.9618731584e-08,1.4223779636e-07,0.29368898114,0.90759351366,3.6130701866e-35,0.0012752095115,1.2000001145909156,0.4313184672211077,0.7686816473698079
0.19,1.8552948457e-08,0.24314067421,0.45397323577,4.8924185518e-08,1.3904928384e-07,0.32127385596,0.91180941099,4.0548831436e-35,0.0012170301283,1.200000112006069,0.4619801912421793,0.7380199207638898
0.2,1.8174907228e-08,0.25975999544,0.45465994476,4.8458597143e-08,1.3653788288e-07,0.35093982374,0.91586555992,4.5151097875e-35,0.0011610552731,1.2000001099516318,0.49355778475342915,0.7064423251982026
0.21000000000000002,1.7904732285e-08,0.27688326439,0.45499547658,4.8198318675e-08,1.3453657338e-07,0.3829316232,0.91976495303,4.988833255e-35,0.0011072436482,1.2000001083382266,0.5260929056682173,0.6739072026700093
0.22,1.771994634e-08,0.29453375576,0.45535022492,4.812886499e-08,1.3299453187e-07,0.41753393398,0.92351063907,5.4704507576e-35,0.0010555531809,1.2000001071138895,0.5596297771204509,0.6403703299934386
0.23,1.7621027197e-08,0.31273619989,0.45564305287,4.8239687452e-08,1.3187139551e-07,0.45507987131,0.92710571872,5.953789699e-35,0.0010059410817,1.200000106250474,0.5942153880823156,0.6057847181681584
0.24000000000000002,1.7602555979e-08,0.33151689839,0.45584316589,4.8523533778e-08,1.3113525209e-07,0.49596174459,0.93055334038,6.432250669e-35,0.00095836390279,1.200000105721265,0.6298997129976751,0.5701003927235899
0.25,1.7642885231e-08,0.35090385095,0.46769422529,4.8965094444e-08,1.3073366204e-07,0.54064481721,0.93385669595,6.8989723132e-35,0.00091277759587,1.2000001055138765,0.6667359527748046,0.5332641527390719
0.26,1.7787265301e-08,0.37092689458,0.45686640389,4.9592894784e-08,1.3072446295e-07,0.58968509118,0.9370190166,7.3470118588e-35,0.0008691375709,1.2000001055834888,0.7047807992450026,0.4952193063384862
0.27,1.7993109446e-08,0.39161785691,0.45186680098,5.0378827419e-08,1.3101689055e-07,0.64375256223,0.94004356857,7.7695342022e-35,0.0008273987537,1.200000105933096,0.7440947266382658,0.4559053792948302
0.28,1.8263060787e-08,0.41301072494,0.4502452915,5.13361272e-08,1.3163894564e-07,0.70366201163,0.94293364899,8.1600019576e-35,0.000787515644,1.200000106575974,0.7847423120342426,0.4152577945417314
0.29000000000000004,1.861176288e-08,0.43514183137,0.44524911471,5.2460401532e-08,1.3256266285e-07,0.77041435018,0.94569258169,8.5123588073e-35,0.00074944237262,1.2000001074794704,0.8267925894598055,0.3732075180196649
0.30000000000000004,1.9019004187e-08,0.45805006049,0.4559640643,5.3779064083e-08,1.3381118177e-07,0.84525298711,0.94832371318,8.8211988237e-35,0.00071313275811,1.2000001087155248,0.8703194411791386,0.32968066753638614
0.31,1.961418461e-08,0.48177707614,0.43808525316,5.5194949803e-08,1.2904747845e-07,0.92974201147,0.95083040851,9.0819151583e-35,0.0006785403625,1.2000001057816994,0.915402033219955,0.2845980725617444
0.32,3.2567136779e-08,0.50636756771,0.45761170844,1.0036718328e-07,0.021937396451,0.99999983626,0.95310809372,9.291274416e-35,0.00064710830668,1.2153562027932097,0.9531837374403751,0.26217246535283456
0.33,3.3270416499e-08,0.53186955916,0.45543332702,1.0258450605e-07,0.10428258873,0.9999998144,0.95497875864,9.4612008249e-35,0.00062129313079,1.2729978360021152,0.9659347296728084,0.3070631063293069
0.33999999999999997,3.3928051896e-08,0.55833467993,0.45539752581,1.0506036058e-07,0.18178394594,0.99999978836,0.95677222006,9.5972223241e-35,0.00059654336323,1.3272487846804837,0.9791672862649347,0.34808149841554903
0.35,3.4695188217e-08,0.58581854154,0.45552706485,1.0780658972e-07,0.25485665405,0.99999975696,0.95849046436,9.6987037677e-35,0.00057283159185,1.3783996790929414,0.9929092129371567,0.38549046615578464
0.36,3.5563809718e-08,0.61438112106,0.45513883738,1.1083687226e-07,0.32386976711,0.99999971861,0.96013546991,9.765444594e-35,0.00055013051519,1.4267088570463309,1.007190498192709,0.419518358853622
0.37,3.6521988555e-08,0.64408719788,0.45508651321,1.1416709026e-07,0.38915244149,0.999999671,0.96170920579,9.7976704668e-35,0.00052841296008,1.47240672798369,1.0220435316799938,0.45036319630369626
0.38,3.7587175029e-08,0.67500684418,0.4550250104,1.178154579e-07,0.45099918551,0.99999961073,0.96321363053,9.7960167776e-35,0.00050765189875,1.5156994477223935,1.037503349438188,0.4781960982842055
0.39,3.8767230215e-08,0.70721597679,0.45494303881,1.2180266696e-07,0.5096743015,0.99999953258,0.96465069091,9.7615047841e-35,0.0004878204655,1.5567720278833748,1.0536079098259827,0.503164118057392
0.4,4.0070565496e-08,0.74079697953,0.45483826672,1.2615205552e-07,0.56541566157,0.99999942809,0.96602232081,9.6955113127e-35,0.00046889197285,1.5957909789339535,1.0703984046870527,0.5253925742469008
0.41000000000000003,4.1489986326e-08,0.7758394068,0.45479203661,1.3088979901e-07,0.61843793076,0.99999928263,0.96733044006,9.5997330712e-35,0.00045083992723,1.6329065663875666,1.0879196111456333,0.5449869552419333
0.42000000000000004,4.3079049257e-08,0.81244078106,0.45469573041,1.3604512144e-07,0.66893532993,0.99999906853,0.96857695332,9.4761466903e-35,0.00043363804421,1.6682547448519378,1.106220290341671,0.5620344545102669
0.43000000000000005,4.4827196674e-08,0.85070749924,0.45438889085,1.4165052386e-07,0.71708401275,0.99999872655,0.96976374904,9.3269656511e-35,0.00041726026318,1.7019588218764277,1.125353640639058,0.5766051812373696
0.44000000000000006,4.6771849597e-08,0.89075586566,0.4544916329,1.4774202421e-07,0.76304411905,0.99999810288,0.97089269843,9.1545952478e-35,0.0004016807616,1.734130895344488,1.1453778140759523,0.5887530812685358
0.45000000000000007,4.8835463007e-08,0.93271327278,0.45352525468,1.5435940158e-07,0.80696155378,0.99999663609,0.97196565444,8.9615867051e-35,0.00038687396874,1.7648730986746084,1.1663565067420663,0.5985165919325421
0.45999999999999996,5.1151994231e-08,0.97671955461,0.45357000982,1.6154643439e-07,0.84896953486,0.99998936041,0.97298445081,8.7505914942e-35,0.00037281457888,1.7942786844500587,1.1883596354760366,0.605919048974022
0.47,0.019491402213,0.99999993042,7.2309497608e-06,1.7121083704e-07,0.88698684648,0.53229809286,0.97377256095,8.5643493063e-35,0.00036193865888,1.8224327701057024,1.1999999766722758,0.6224327934334266
0.48,0.058036010605,0.99999992584,2.4724603422e-06,1.8379378217e-07,0.92328176001,0.53208321547,0.97434893901,8.4127311955e-35,0.00035398464173,1.8494139551181066,1.1999999753882573,0.6494139797298493
0.49,0.095007368987,0.99999992092,1.5401465844e-06,1.9758854632e-07,0.96100021493,0.53203277082,0.9749081258,8.2569325332e-35,0.00034626786389,1.8752938665954462,1.1999999740729121,0.675293892522534
0.5,0.13049986243,0.99999992969,1.357531534e-05,0.00026568817006,0.99999982052,0.56493343853,0.97544957089,8.0981089439e-35,0.00033879592167,1.9000002450748374,1.2000530810626049,0.6999471640122326
0.51,0.16460047948,0.99999992592,1.0833595133e-05,0.048646118722,0.99999981246,0.56517890069,0.97582729498,8.0310767975e-35,0.00033358332921,1.9000002469734123,1.209729163435576,0.6902710835378363
0.52,0.19738953412,0.99999992188,9.0174447598e-06,0.099794606708,0.99999980378,0.56539057695,0.97619868788,7.9616773082e-35,0.00032845810719,1.9000002457480858,1.2199588569562274,0.6800413887918584
0.53,0.22894126571,0.99999991757,7.7650474664e-06,0.15395568055,0.99999979459,0.56559111663,0.97656378371,7.8900108317e-35,0.00032341978474,1.9000002446797366,1.2307910672910596,0.669209177388677
0.54,0.25932441443,0.99999991295,6.8508446993e-06,0.21140357295,0.99999978487,0.56578021822,0.97692261667,7.8161802511e-35,0.00031846789001,1.900000243779181,1.2422806409252813,0.6577196028538996
0.55,0.28860272116,0.99999990799,6.1554989138e-06,0.27244684233,0.99999977456,0.56594834024,0.977275221,7.7402907999e-35,0.00031360195025,1.9000002430345655,1.2544892894914679,0.6455109535430976
0.56,0.31683537387,0.99999990266,5.6099722552e-06,0.33743391708,0.99999976363,0.56610564655,0.97762163102,7.662449876e-35,0.00030882149189,1.9000002424517952,1.2674866986121431,0.6325135438396521
0.5700000000000001,0.34407740696,0.99999989692,5.1715577214e-06,0.4067597501,0.99999975202,0.56625084776,0.97796188112,7.5827668542e-35,0.00030412604051,1.9000002420242548,1.281351858796637,0.6186483832276177
0.58,0.3703800594,0.99999989072,4.8124229528e-06,0.48087385237,0.99999973969,0.56638641241,0.97829600573,7.5013528949e-35,0.0002995151209,1.900000241757643,1.296174672154316,0.603825569603327
0.59,0.3957910963,0.99999988402,4.513656826e-06,0.56029005061,0.99999972658,0.56651105714,0.97862403934,7.418320752e-35,0.00029498825709,1.9000002416510777,1.3120579039422786,0.5879423377087991
0.6,0.42035509841,0.99999987692,4.241108916e-06,0.64559843592,0.9999997122,0.57508856711,0.9789460165,7.3337845729e-35,0.00029054497227,1.9000002397790892,1.3291195731432794,0.5708806666358097
0.61,0.44411372324,0.99999986885,4.0477307383e-06,0.73747995525,0.99999969774,0.56672360157,0.97926197179,7.2478597299e-35,0.00028618478928,1.9000002419150235,1.3474958663539611,0.5525043755610624
0.62,0.4671059406,0.99999986026,3.8639218575e-06,0.8367248208,0.99999968187,0.56679784195,0.97957193988,7.1606625711e-35,0.00028190722972,1.9000002423014597,1.3673448285302459,0.5326554137712138
0.63,0.4893682461,0.99999985083,3.7050647491e-06,0.94425509988,0.99999966491,0.5668882351,0.97987595544,7.0723102774e-35,0.00027771181488,1.9000002428528915,1.3888508719949957,0.5111493708578958
0.64,0.51093484787,0.99999984822,0.042939018092,0.99999491447,0.99999967959,0.56743606116,0.98016535464,6.9904633366e-35,0.00027371810602,1.9043876984443489,1.399998830689966,0.5043888677543829
0.65,0.53183786079,0.99999983743,0.1198580924,0.99999456688,0.99999966331,0.5676452114,0.98044114096,6.9148195895e-35,0.00026991225476,1.9127489039542196,1.399998750375634,0.5127501535785857
0.66,0.55210744886,0.99999982554,0.18888398351,0.99999418136,0.99999964591,0.56782071095,0.98071179177,6.8382790488e-35,0.00026617727358,1.9208567398372527,1.3999986613716038,0.5208580784656489
0.67,0.57177197439,0.99999981235,0.25117235552,0.99999375216,0.99999962728,0.56799822854,0.98097733499,6.7609269079e-35,0.00026251277718,1.9287225509991663,1.3999985623316418,0.5287239886675246
0.6799999999999999,0.59085813133,0.99999979764,0.30766376526,0.99999327211,0.9999996073,0.56817108743,0.9812377985,6.6828484996e-35,0.00025891838071,1.9363570150148868,1.399998451600843,0.5363585634140438
0.69,0.60939106594,0.99999978182,0.35913148526,0.99999273243,0.99999958582,0.56438419618,0.98149321016,6.6041291801e-35,0.00025539369983,1.9437701904753555,1.399998327230458,0.5437718632448976
0.7,0.62739448827,0.99999976261,0.40621711048,0.99999212209,0.99999956272,0.56850549738,0.98174359777,6.5248542128e-35,0.00025193835073,1.9509715611781668,1.3999981865426379,0.550973374635529
0.71,0.64489077156,0.9999997416,0.44945744382,0.99999142749,0.99999953781,0.5686514431,0.98198898913,6.4451086565e-35,0.00024855195007,1.9579700766561388,1.3999980265961158,0.5579720500600229
0.72,0.66190104677,0.9999997176,0.48930505015,0.99999063122,0.99999951088,0.56881390587,0.98222941195,6.3649772517e-35,0.00024523411509,1.9647741892171542,1.3999978433276619,0.5647763458894923
0.73,0.67844528683,0.99999968999,0.52614415705,0.99998971085,0.99999948171,0.56894288797,0.98246489394,6.2845443103e-35,0.00024198446358,1.9713918880477284,1.399997631621227,0.5713942564265013
0.74,0.69454238506,0.99999965792,0.56030308409,0.999988637,0.99999945005,0.56907678727,0.98269546276,6.203893608e-35,0.0002388026139,1.9778307304855776,1.3999973847576286,0.577833345727949
0.75,0.71021022711,0.99999962024,0.59206405472,0.99998737039,0.99999941557,0.56921143192,0.98292114601,6.1231082767e-35,0.000235688185,1.9840978707999857,1.3999970937295725,0.5841007770704132
0.76,0.72546575732,0.99999957541,0.62167101187,0.99998585732,0.99999937793,0.56933416477,0.98314197127,6.0422707016e-35,0.00023264079643,1.9902000867403704,1.399996746252716,0.5902033404876543
0.77,0.74032503977,0.99999952128,0.64933589544,0.99998402247,0.99999933672,0.56945568256,0.98335796606,5.9614624185e-35,0.00022966006837,1.9961438039570958,1.3999963251144065,0.5961474788426893
0.78,0.75480331476,0.99999945474,0.6752437238,0.99998175674,0.99999929143,0.56957988241,0.98356915785,5.8807640151e-35,0.00022674562163,2.0019351185817147,1.399995805384378,0.6019393131973367
0.79,0.76891504927,0.99999936964,0.69955674339,0.99997885264,0.99999923989,0.56975418459,0.98377557407,5.80025504e-35,0.00022389707778,2.007579818607189,1.3999951394318395,0.6075846791753494
0.8,0.78267399346,0.99999926283,0.72241779672,0.99997518187,0.99999918615,0.56979183854,0.98397724213,5.7200138811e-35,0.00022111405862,2.013083400571544,1.3999942983630735,0.6130891022084703
