D_vals,π1,π20,π21,S3,I3,Uphi,Un,Ud,m
0.0021345585413228966,0.10000760118836728,0.11113793799980262,0.0,0.886293810893521,0.07480755879082736,0.16002158084001977,1.120018540364673,0.9599969595246531,0.1
0.002061504730669051,0.110008361307204,0.12362525361093436,0.0,0.8901616214762409,0.07163907471068087,0.1760236265342088,1.132020282011327,0.9559966554771182,0.11
0.001990644707588172,0.12000912142604074,0.13639635927222146,0.0,0.8938992736595907,0.06858566493829125,0.1920256526441917,1.1440220040737754,0.9519963514295837,0.12000000000000001
0.001921940026135059,0.13000988154487747,0.14946104210968392,0.0,0.8975103052500419,0.06564408478666581,0.20802765938253545,1.1560237067645844,0.947996047382049,0.13
0.0018553516316596834,0.14001064166371419,0.1628295445047351,0.0,0.9009981928471513,0.06281114636280928,0.2240296469618043,1.1680253902963187,0.9439957433345144,0.14
0.0017908399267389235,0.15001140178255093,0.17651259087630577,0.0,0.9043663516820174,0.060083718763518396,0.24003161559455966,1.1800270548815393,0.9399954392869796,0.15000000000000002
0.0017283648364749713,0.16001216190138765,0.19052141637614964,0.0,0.907618135507866,0.057458728219082496,0.25603356549336015,1.1920287007328052,0.9359951352394451,0.16
0.00166788587299607,0.1700129220202244,0.2048677976586991,0.0,0.9107568365408678,0.05493315818679754,0.2720354968707618,1.204030328062672,0.9319948311919103,0.17
0.0016093621990027312,0.18001368213906108,0.21956408590258164,0.0,0.9137856854493122,0.05250404939615933,0.28803740993931753,1.2160319370836932,0.9279945271443757,0.18
0.0015527526902108066,0.19001444225789782,0.23462324227840495,0.0,0.9167078513893194,0.05016849984756004,0.3040393049115783,1.2280335280084191,0.9239942230968408,0.19
0.0014980159965515398,0.20001520237673456,0.25005887607687755,0.0,0.9195264420853059,0.04792366476627193,0.3200411820000918,1.240035101049398,0.9199939190493062,0.2
0.0014451106019979507,0.2100159624955713,0.26588528573301606,0.0,0.9222445039534596,0.045766756513461175,0.3360430414174033,1.252036656419175,0.9159936150017716,0.21000000000000002
0.0013939948828966028,0.220016722614408,0.282117503006367,0.0,0.9248650222665197,0.04369504445593519,0.35204488337605544,1.264038194330292,0.9119933109542366,0.22
0.0013446271646937135,0.23001748273324474,0.29877134060418403,0.0,0.9273909213582,0.04170585479628863,0.36804670808858836,1.2760397149952905,0.9079930069067021,0.23
0.0012969657769547676,0.24001824285208148,0.31586344356470497,0.0,0.9298250648656274,0.03979657036507387,0.38404851576753957,1.288041218626707,0.9039927028591674,0.24000000000000002
0.0012509691065870426,0.25001900297091817,0.3334113447515083,0.0,0.932170256008206,0.03796463037658378,0.40005030662544405,1.3000427054370767,0.8999923988116326,0.25
0.001206595649184871,0.26001976308975494,0.35143352484787416,0.0,0.9344292379013596,0.03620753014979852,0.41605208087483436,1.3120441756389325,0.8959920947640981,0.26
0.0011638040584277338,0.27002052320859166,0.3699494772827013,0.0,0.9366046939036352,0.034522820796009754,0.4320538387282404,1.3240456294448038,0.8919917907165633,0.27
0.0011225531934715004,0.28002128332742837,0.38897977856749,0.0,0.9386992479956913,0.0329081088746006,0.44805558039818993,1.3360470670672187,0.8879914866690287,0.28
0.0010828021642831972,0.29002204344626514,0.40854616457793,0.0,0.9407154651897287,0.0313610560184236,0.4640573060972079,1.3480484887187019,0.8839911826214939,0.29000000000000004
0.0010445103748795022,0.30002280356510186,0.4286716133746214,0.0,0.9426558519679546,0.029879378530184048,0.4800590160378171,1.3600498946117763,0.8799908785739592,0.30000000000000004
0.001007637564438671,0.3100235636839385,0.44938043522639054,0.0,0.9445228567487085,0.028460846951201192,0.49606071043253785,1.3720512849589626,0.8759905745264247,0.31
0.0009721438462648118,0.3200243238027753,0.4706983705777272,0.0,0.9463188703789139,0.02710328560388666,0.5120623894938884,1.3840526599727783,0.8719902704788899,0.32
0.0009379897445922557,0.330025083921612,0.4926526967904206,0.0,0.9480462266515437,0.025804572109244854,0.5280640534343842,1.3960540198657394,0.8679899664313552,0.33
0.00090513622922611,0.3400258440404487,0.5152723445900992,0.0,0.9497072028468334,0.024562636880668592,0.5440657024665386,1.4080553648503593,0.8639896623838207,0.33999999999999997
0.0008735447480231149,0.35002660415928544,0.5385880252629369,0.0,0.9513040202959978,0.023375462595269788,0.5600673368028628,1.4200566951391487,0.8599893583362859,0.35
0.0008431772572243448,0.36002736427812215,0.5626323697784684,0.0,0.9528388449662446,0.02224108364395387,0.5760689566558658,1.4320580109446168,0.855989054288751,0.36
0.0008139962496582823,0.3700281243969589,0.5874400811637945,0.0,0.9543137880659059,0.021157585561415167,0.5920705622380539,1.4440593124792702,0.8519887502412163,0.37
0.0007859647808393349,0.38002888451579564,0.6130481016254866,0.0,0.9557309066685444,0.02012310443719985,0.6080721537619317,1.4560605999556133,0.8479884461936816,0.38
0.0007590464929927689,0.39002964463463236,0.6394957961117593,0.0,0.9570922043549122,0.019135826308952754,0.6240737314400014,1.4680618735861484,0.8439881421461469,0.39
0.0007332056370425504,0.4000304047534691,0.6668251542331862,0.0,0.9583996318716819,0.018193986538934916,0.6400752954847633,1.4800631335833756,0.8399878380986123,0.4
0.000708407092603489,0.41003116487230584,0.6950810127203713,0.0,0.9596550878058878,0.017295869174869395,0.6560768461087151,1.4920643801597928,0.8359875340510777,0.41000000000000003
0.0006846163860235465,0.4200319249911426,0.724311300897499,0.0,0.9608604192740504,0.016439806296144364,0.6720783835243528,1.5040656135278958,0.831987230003543,0.42000000000000004
