mask,£kA,£kB,£kA1,£kB1,£kA0,£kB0,S,I,D,Un,Uphi,Un-Uphi
0.17,2.814468437e-08,0.21132742824,0.44127942527,5.2719570409e-08,0.34003888776,0.16319991146,0.90163750427,3.0644992102e-35,0.001357402441,1.4380272369180123,0.343690821833732,1.0943364150842803
0.18,2.7357222067e-08,0.22700337407,0.44216079399,5.1826740442e-08,0.36004116513,0.17210634749,0.90588261099,3.4601758658e-35,0.0012988199683,1.4520288302655053,0.36553038937460325,1.0864984408909022
0.19,2.6736199327e-08,0.24314067207,0.43463604572,5.1186204595e-08,0.38004344302,0.18088249755,0.90996649952,3.877449599e-35,0.0012424623067,1.4660304240408006,0.3876006328440846,1.078429791196716
0.2,2.6411924833e-08,0.25975999316,0.43349053286,5.0761105966e-08,0.40004572112,0.18951361809,0.91389287709,4.3129839058e-35,0.0011882782962,1.480032018166027,0.40991188779499116,1.0701201303710357
0.21000000000000002,2.6102685029e-08,0.27688326199,0.43183226749,5.0542450097e-08,0.42004799969,0.19798265318,0.91766547061,4.762854758e-35,0.0011362165055,1.4940336126342095,0.4324751164319324,1.061558496202277
0.22,2.5884720257e-08,0.29453375325,0.43082665342,5.0511307146e-08,0.44005027857,0.20626976378,0.92128802144,5.2226215257e-35,0.0010862253042,1.5080352073752645,0.45530195612577695,1.0527332512494876
0.23,2.573713033e-08,0.31273619727,0.43082629344,5.0656214331e-08,0.46005255774,0.21435173534,0.92476428021,5.6874175705e-35,0.0010382529331,1.5220368023633348,0.4784047720184864,1.0436320303448485
0.24000000000000002,2.5685372787e-08,0.33151689566,0.43072378205,5.0968805708e-08,0.48005483715,0.22220122812,0.92809800191,6.1520573589e-35,0.00099224757368,1.5360383975661498,0.5017967149046766,1.0342416826614733
0.25,2.5896152305e-08,0.35090384804,0.42185202591,5.1443328071e-08,0.50005711678,0.22978581839,0.93129294098,6.6111561583e-35,0.00094815741447,1.5500399929934865,0.5254917846026822,1.0245482083908044
0.26,2.5534515736e-08,0.37092689177,0.44602177018,5.2076348415e-08,0.52005939671,0.23706675816,0.93435284667,7.0592578225e-35,0.00090593071594,1.5640415885533256,0.5495048996769082,1.0145366888764173
0.27,2.6134419575e-08,0.39161785382,0.42637733679,5.2866379756e-08,0.54006167672,0.24399735708,0.93728145844,7.4909658448e-35,0.00086551587347,1.5780431843467795,0.5738519737584883,1.0041912105882913
0.28,2.6409782918e-08,0.41301072175,0.42690109464,5.3813743708e-08,0.56006395697,0.25052083265,0.94008250164,7.9010728232e-35,0.00082686147738,1.5920447802669038,0.5985500004657994,0.9934947798011043
0.29000000000000004,2.6359648428e-08,0.43514182828,0.44674583317,5.492045372e-08,0.58006623742,0.25656743204,0.94275968323,8.2846836225e-35,0.00078991637145,1.6060463762977268,0.6236171461251441,0.9824292301725828
0.30000000000000004,2.679503279e-08,0.45805005732,0.44688243621,5.6190112686e-08,0.600068518,0.26205050372,0.94531668777,8.6373279738e-35,0.00075462970879,1.62004797249617,0.6490728527608002,0.9709751197353699
0.31,2.7309959202e-08,0.48177707297,0.44703345436,5.7627884232e-08,0.62007079875,0.26686104757,0.94775717354,8.9550588286e-35,0.00072095100516,1.6340495688297887,0.674937952344171,0.9591116164856177
0.32,2.7907274248e-08,0.50636757164,0.447142189,5.9240488133e-08,0.64007307966,0.27086001559,0.95008476883,9.2345335238e-35,0.00068883019021,1.6480511652889094,0.7012347930364159,0.9468163722524935
0.33,2.8587797782e-08,0.53186956326,0.44726633912,6.1036229913e-08,0.66007536073,0.27386719086,0.9523030684,9.4730756717e-35,0.00065821765607,1.6620527618706595,0.7279873797708968,0.9340653820997628
0.33999999999999997,2.9356008324e-08,0.55833468411,0.44727969039,6.3025060559e-08,0.68007764195,0.27564473305,0.95441563017,9.6687165549e-35,0.00062906430363,1.6760543585652194,0.7552215306369755,0.920832827928244
0.35,3.0217757807e-08,0.58581854581,0.44738254656,6.5218665248e-08,0.70007992334,0.27587214653,0.95642597201,9.820215691e-35,0.00060132158628,1.6900559553858179,0.7829650513874793,0.9070909039983386
