D_vals,π1,π2,S3,I3,Uphi,Un,Ud,m
0.0021475322874990955,0.10000760118836728,0.10002329941942087,0.8856503426481699,0.07545102703617844,0.18502388590069427,1.3350200853065106,1.1499961994058163,0.1
0.0020767518250311766,0.110008361307204,0.11002544204500796,0.889409088982308,0.07239160720461381,0.20297598370941433,1.3479718030558123,1.144995819346398,0.11
0.0020082622373105235,0.12000912142604074,0.12002755203025156,0.8930338602006367,0.06945107839724528,0.22082803159939052,1.36082347088637,1.1399954392869796,0.12000000000000001
0.001942007618645221,0.13000988154487747,0.13002962972942997,0.8965290607527175,0.0666253292839902,0.23858003028523017,1.3735750895127916,1.1349950592275615,0.13
0.0018779322959140295,0.14001064166371419,0.14003167549681683,0.8998989751849176,0.06391036402504324,0.2562319804744516,1.3862266596425945,1.129994679168143,0.14
0.0018159808979731867,0.15001140178255093,0.15003368968668124,0.9031477702127667,0.061302300232768975,0.27378388286748434,1.3987781819762088,1.1249942991087245,0.15000000000000002
0.00175609842151249,0.16001216190138765,0.1600356726532875,0.906279496811155,0.058797366915793674,0.29123573815766873,1.411229657206975,1.1199939190493062,0.16
0.0016982302933222049,0.1700129220202244,0.17003762475089557,0.9092980923191056,0.0563919024085596,0.30858754703125707,1.4235810860211449,1.1149935389898877,0.17
0.001642322428948878,0.18001368213906108,0.18003954633376082,0.9122073825560171,0.054082352289454336,0.3258393101674127,1.4358324690978819,1.1099931589304692,0.18
0.0015883212877340195,0.19001444225789782,0.1900414377561342,0.9150110839464011,0.05186526729047843,0.34299102823821087,1.4479838071092619,1.104992778871051,0.19
0.0015361739242446605,0.20001520237673456,0.2000432993722621,0.9177128056503042,0.04973730120127368,0.3600427019086385,1.4600351007202712,1.0999923988116327,0.2
0.001485828036118996,0.2100159624955713,0.2100451315363867,0.920316051696727,0.04769520877019371,0.3769943318365947,1.471986350588809,1.0949920187522142,0.21000000000000002
0.0014372320083635912,0.220016722614408,0.22004693460274574,0.9228242231174905,0.04573584360496439,0.39384591867289004,1.483837557365686,1.089991638692796,0.22
0.001390334954150976,0.23001748273324474,0.23004870892557275,0.9252406200791365,0.04385615607535219,0.410597463061248,1.4955887216946255,1.0849912586333774,0.23
0.0013450867521777766,0.24001824285208148,0.2400504548590969,0.9275684440105703,0.04205319122013109,0.4272489656383039,1.507239844212263,1.0799908785739591,0.24000000000000002
0.0013014380806538749,0.25001900297091817,0.2500521727575431,0.929810799724273,0.040324086660516935,0.44380042703360556,1.5187909255481464,1.0749904985145409,0.25
0.0012593404480023495,0.26001976308975494,0.2600538629751324,0.9319706975290389,0.038666070522119275,0.46025184786961376,1.5302419663247364,1.0699901184551226,0.26
0.0012187462203583554,0.27002052320859166,0.2700555258660813,0.9340510553322979,0.03707645936734688,0.4766032287617015,1.5415929671574058,1.0649897383957043,0.27
0.0011796086459623157,0.28002128332742837,0.28005716178460255,0.9360547007302004,0.03555265614009142,0.49285457031815494,1.5528439286544407,1.0599893583362858,0.28
0.0011418818765491492,0.29002204344626514,0.29005877108490463,0.9379843730837456,0.0340921481244067,0.5090058731401732,1.5639948514170405,1.0549889782768673,0.29000000000000004
0.0011055209858406856,0.30002280356510186,0.3000603541211921,0.9398427255793408,0.032692504918797854,0.525057137821868,1.5750457360393169,1.0499885982174488,0.30000000000000004
0.0010704819852528167,0.3100235636839385,0.3100619112476656,0.9416323272722762,0.031351376427633616,0.5410083649502649,1.5859965831082956,1.0449882181580308,0.31
0.0010367218369325875,0.3200243238027753,0.3200634428185219,0.9433556651117015,0.03006649087109918,0.5568595551053027,1.596847393203915,1.0399878380986123,0.32
0.0010041984642431112,0.330025083921612,0.3300649491879536,0.9450151459457761,0.028835652815012602,0.5726107088598333,1.6075981668990273,1.034987458039194,0.33
0.0009728707598162605,0.3400258440404487,0.3400664307101498,0.9466130985057635,0.027656741221738675,0.5882618267796226,1.618248904759398,1.0299870779797753,0.33999999999999997
0.0009426985912942076,0.35002660415928544,0.35006788773929565,0.9481517753679217,0.026527707523345836,0.6038129094233496,1.6287996073437068,1.0249866979203572,0.35
0.0009136428048815628,0.36002736427812215,0.36006932062957264,0.949633354892129,0.025446573718069347,0.6192639573426079,1.6392502752035467,1.0199863178609387,0.36
0.0008856652268296602,0.3700281243969589,0.3700707297351583,0.9510599431362594,0.024411430491061648,0.6346149710819042,1.649600908883425,1.0149859378015207,0.37
0.0008587286629739692,0.38002888451579564,0.38007211541022684,0.9524335757454105,0.023420435360333773,0.6498659511786599,1.6598515089207622,1.0099855577421022,0.38
0.0008327968964443775,0.39002964463463236,0.3900734780089486,0.9537562198151485,0.022471810848716647,0.6650168981632102,1.670002075845894,1.0049851776826837,0.39
0.0008078346836664351,0.4000304047534691,0.4000748178854904,0.9550297757280186,0.021563842682598273,0.6800678125588047,1.68005261018207,0.9999847976232654,0.4
0.0007838077487695754,0.41003116487230584,0.4100761353940154,0.9562560789626329,0.020694878018124245,0.695018694881607,1.690003112445454,0.994984417563847,0.41000000000000003
0.0007606827765158595,0.4200319249911426,0.4200774308886837,0.9574369018747133,0.019863323695481504,0.7098695456406959,1.6998535831451247,0.9899840375044288,0.42000000000000004
0.0007384274038599893,0.43003268510997933,0.43007870472365123,0.9585739554495346,0.019067644521821567,0.7246203653380642,1.7096040227830744,0.9849836574450103,0.43000000000000005
0.0007170102102482896,0.44003344522881604,0.44007995725307114,0.9596688910252767,0.018306361583317672,0.7392711544686195,1.7192544318542113,0.9799832773855919,0.44000000000000006
