mask,£kA,£kB,£kA1,£kB1,£kA0,£kB0,S,I,D,Un,Uphi,Un-Uphi
0.1,0.0,0.11132572438,0.49510889122,0.0,0.0,0.12551409363,0.86454985044,9.5570185557e-36,0.047407552347,1.2,0.2116696716217188,0.9883303283782812
0.11,0.0,0.12383423168,0.7746236316,0.0,0.0,0.14161002882,0.86992490553,1.1403381824e-35,0.045526283066,1.2,0.23545277980802487,0.9645472201919751
0.12000000000000001,0.0,0.13662702321,0.78384889969,0.0,0.0,0.15855419497,0.87513640694,1.3498624369e-35,0.043702257572,1.2,0.2597764129576537,0.9402235870423463
0.13,0.0,0.1497139019,0.79124175554,0.0,0.0,0.17641545767,0.88018635212,1.5853779799e-35,0.041934776758,1.2,0.284659210082725,0.915340789917275
0.14,0.0,0.16310512661,0.8286526006,0.0,0.0,0.19527034424,0.8850768101,1.8475951387e-35,0.040223116466,1.2,0.31012067694568957,0.8898793230543104
0.15000000000000002,0.0,0.17681143895,0.78544166193,0.0,0.0,0.21520413978,0.88980991875,2.1367564447e-35,0.038566528438,1.2,0.3361812370502509,0.8638187629497491
0.16,0.0,0.19084409207,0.83746118416,0.0,0.0,0.23631217773,0.89438788211,2.4525693299e-35,0.03696424126,1.2,0.3628622867922236,0.8371377132077764
0.17,0.0,0.2052148814,0.83857448572,0.0,0.0,0.25870136339,0.89881296745,2.7941500031e-35,0.035415461393,1.2,0.39018625332873197,0.809813746671268
0.18,0.0,0.21993617779,0.84066722069,0.0,0.0,0.2824919858,0.90308750239,3.159982074e-35,0.033919374163,1.2,0.4181766580787888,0.7818233419212112
0.19,0.0,0.23502096297,0.84291841997,0.0,0.0,0.30781987922,0.90721387198,3.547893043e-35,0.032475144807,1.2,0.4468581839130845,0.7531418160869154
0.2,0.0,0.25048286779,0.84413523641,0.0,0.0,0.33483901836,0.91119451563,3.9550511921e-35,0.031081919528,1.2,0.4762567479032391,0.7237432520967608
0.21000000000000002,0.0,0.26633621323,0.84497167892,0.0,0.0,0.36372465118,0.91503192413,4.3779845974e-35,0.029738826555,1.2,0.5063995793244214,0.6936004206755786
0.22,0.0,0.2825960547,0.84548681746,0.0,0.0,0.39467710427,0.9187286365,4.812623051e-35,0.028444977224,1.2,0.5373153038460142,0.6626846961539857
0.23,0.0,0.29927822972,0.84646108256,0.0,0.0,0.42792643537,0.92228723697,5.2543626437e-35,0.027199467061,1.2,0.5690340342034534,0.6309659657965465
0.24000000000000002,0.0,0.31639940935,0.84584660361,0.0,0.0,0.46373816148,0.92571035177,5.6981517037e-35,0.02600137688,1.2,0.601587467986271,0.5984125320137289
0.25,0.0,0.33397715376,0.84561050714,0.0,0.0,0.50242036447,0.92900064609,6.1385957488e-35,0.02484977387,1.2,0.6350089933192733,0.5649910066807267
0.26,0.0,0.35202997234,0.84516960752,0.0,0.0,0.54433257662,0.93216082086,6.5700781728e-35,0.0237437127,1.2,0.6693338031180903,0.5306661968819096
0.27,0.0,0.37057738869,0.84518771485,0.0,0.0,0.58989698894,0.93519360967,6.9868925998e-35,0.022682236616,1.2,0.7045990186557647,0.49540098134423527
0.28,0.0,0.38964001104,0.84465536845,0.0,0.0,0.63961272315,0.93810177563,7.3833822421e-35,0.02166437853,1.2,0.7408438234963567,0.45915617650364327
0.29000000000000004,0.0,0.40923960867,0.84276646621,0.0,0.0,0.69407419066,0.94088810824,7.7540812363e-35,0.020689162114,1.2,0.7781096087444482,0.4218903912555517
0.30000000000000004,0.0,0.4293991948,0.84054997757,0.0,0.0,0.75399497262,0.94355542034,8.0938528185e-35,0.01975560288,1.2,0.8164401307056067,0.38355986929439323
0.31,0.0,0.45014311676,0.8392860522,0.0,0.0,0.82023926014,0.94610654499,8.3980193333e-35,0.018862709254,1.2,0.8558816822761648,0.34411831772383517
0.32,0.0,0.47149715406,0.83626914644,0.0,0.0,0.89386380286,0.94854433247,8.6624794506e-35,0.018009483634,1.2,0.8964832794579828,0.30351672054201717
0.33,0.0,0.4934886253,0.80166611894,0.0,0.0,0.97617470468,0.95087164729,8.883808551e-35,0.017194923449,1.2,0.9382968644903833,0.26170313550961666
0.33999999999999997,0.0,0.51614650453,0.82590203673,0.0,0.064625291673,1.0,0.95280142119,9.0622870444e-35,0.016519502583,1.2452377041711,0.9580732522649998,0.2871644519061002
0.35,0.0,0.53950154957,0.90042636516,0.0,0.148658905,1.0,0.9545495997,9.2107909169e-35,0.015907640105,1.3040612335,0.9697507747849999,0.334310458715
0.36,0.0,0.56358643966,0.86894050243,0.0,0.22802398337,1.0,0.95622930347,9.3300008897e-35,0.015319743786,1.3596167883589998,0.98179321983,0.3778235685289998
0.37,0.0,0.58843592925,0.29465600155,0.0,0.30309905274,0.99999999981,0.95784221558,9.4194933754e-35,0.014755224547,1.412169336918,0.9942179645702619,0.41795137234773805
0.38,0.0,0.61408701568,0.75642785536,0.0,0.37422281134,0.99999999909,0.95939001286,9.4791784507e-35,0.014213495498,1.461955967938,1.0070435075941733,0.4549124603438268
