mask,£kA,£kB,£kA1,£kB1,£kA0,£kB0,S,I,D,Un,Uphi,Un-Uphi
0.1,4.7082383277e-08,0.11111955343,0.43096551543,6.7030290878e-08,0.20002301163,0.10001707126,0.84621894421,4.9122076835e-31,0.00212217857,1.1200138336350707,0.16446148629940263,0.9555523473356681
0.11,4.3159407059e-08,0.12360489661,0.43237054726,6.2157969339e-08,0.22002527794,0.11001904806,0.85167568965,6.2485695203e-31,0.0020468754828,1.1320151906941192,0.18145699114625374,0.9505581995478654
0.12000000000000001,3.999343419e-08,0.13637399757,0.43371659127,5.8195172048e-08,0.24002754673,0.12002108886,0.85698191722,7.8783035112e-31,0.0019736495424,1.1440165497435082,0.1985659990649362,0.945450550678572
0.13,3.7369420926e-08,0.14943664106,0.43494028775,5.4937483241e-08,0.26002981745,0.13002319884,0.86213927035,9.8466400431e-31,0.0019024780691,1.1560179103120478,0.2157924239492189,0.9402254863628289
0.14,3.5154693516e-08,0.16280306694,0.43588393411,5.2239264814e-08,0.2800320897,0.14002538375,0.867149466,1.2201195385e-30,0.0018333373692,1.1680192720708238,0.23314036173657227,0.9348789103342515
0.15000000000000002,3.3325201069e-08,0.17648399694,0.43723972627,4.999409387e-08,0.30003436317,0.15002765003,0.87201429172,1.4991048798e-30,0.0017662027743,1.1800206348121178,0.25061410112534555,0.9294065336867723
0.16,3.1759031097e-08,0.19049066334,0.43827642696,4.8122538911e-08,0.32003663764,0.16003000485,0.87673560268,1.8265598899e-30,0.001701048683,1.1920219983248335,0.2682181350164709,0.9238038633083625
0.17,3.0472383894e-08,0.20483483975,0.43900742628,4.6564253263e-08,0.34003891294,0.17003245626,0.88131531865,2.2073214303e-30,0.0016378486027,1.2040233625058732,0.28595717285540667,0.9180661896504665
0.18,2.9318724588e-08,0.2195288741,0.43992485306,4.5272707111e-08,0.36004118894,0.18003501328,0.8857554208,2.6459706584e-30,0.001576575193,1.2160247272012727,0.3038361537973711,0.9121885734039017
0.19,2.8375596811e-08,0.23458572408,0.4372825694,4.4214156581e-08,0.38004346567,0.19003768611,0.89005794853,3.1466666739e-30,0.0015172003103,1.2280260924386126,0.3218602609012407,0.906165831537372
0.2,2.7549207761e-08,0.25001899529,0.43986971965,4.3352274931e-08,0.40004574263,0.20004048647,0.89422499623,3.7129718558e-30,0.001459695052,1.240027457918571,0.34003493647304706,0.899992521445524
0.21000000000000002,2.6931492359e-08,0.26584298218,0.43768206984,4.2672061316e-08,0.42004802016,0.21004342742,0.89825870992,4.3476752751e-30,0.0014040298031,1.2520288238248698,0.35836589822122894,0.8936629256036408
0.22,2.6483464581e-08,0.28207271227,0.43422564536,4.2152836203e-08,0.44005029808,0.22004652408,0.90216128393,5.0526213645e-30,0.0013501742818,1.2640301900456048,0.37685915717233415,0.8871710328732707
0.23,2.6092763755e-08,0.29872399377,0.43254996056,4.1780135708e-08,0.46005257635,0.23004979367,0.90593495754,5.828551458e-30,0.001298097586,1.2760315565205171,0.3955210365895057,0.8805105199310115
0.24000000000000002,2.5808500047e-08,0.31581346684,0.42924403034,4.154242709e-08,0.48005485493,0.24005325619,0.90958201155,6.674965882e-30,0.0012477682406,1.2880329232250316,0.41435819253977485,0.8736747306852568
0.25,2.5555796014e-08,0.33335865918,0.42894652981,4.1430572386e-08,0.5000571338,0.25005693475,0.9131047649,7.5900139072e-30,0.0011991542443,1.3000342901382769,0.4333776361000956,0.8666566540381813
0.26,2.5377687296e-08,0.35137804585,0.42832532843,4.1437421204e-08,0.52005941293,0.26006085636,0.91650557126,8.5704180792e-30,0.0011522231166,1.3120356572398504,0.4525867572721273,0.859448899967723
0.27,2.4948797097e-08,0.36989111442,0.44527776705,4.1557494296e-08,0.54006169233,0.27006505252,0.91978681561,9.6114382664e-30,0.0011069419445,1.3240370245047732,0.4719933510608384,0.8520436734439348
0.28,2.5199650622e-08,0.38891843462,0.43057906326,4.1786745373e-08,0.56006397186,0.28006956126,0.92295091086,1.0706879223e-29,0.0010632774301,1.3360383919378291,0.49160564541635743,0.8444327465214717
0.29000000000000004,2.4927988191e-08,0.40848173585,0.44593919983,4.2122393778e-08,0.58006625166,0.29007442641,0.92600029452,1.1849143712e-29,0.0010211959357,1.3480397595001357,0.5114323320018558,0.8366074274982799
0.30000000000000004,2.5016687151e-08,0.42860398836,0.44620004712,4.2562755536e-08,0.60006853161,0.30007970207,0.9289374253,1.3029331232e-29,0.0009806635309,1.3600411272014656,0.5314825989706639,0.8285585282308018
0.31,2.5179548115e-08,0.4493094945,0.45135905626,4.3108777264e-08,0.62007081188,0.31008545271,0.93176477989,1.4237380472e-29,0.0009416460375,1.3720424951408705,0.5517661671944764,0.8202763279463942
0.32,2.540285606e-08,0.47062398604,0.45056975918,4.3755729392e-08,0.64007309225,0.32009175758,0.93448484969,1.5462251625e-29,0.00090410907434,1.3840438631250547,0.5722933293959898,0.8117505337290649
0.33,2.5695242159e-08,0.49257473097,0.44998948465,4.4500027683e-08,0.66007537274,0.33009871452,0.93710013758,1.6692142971e-29,0.00086801810138,1.3960452311971852,0.5930749927669787,0.8029702384302064
0.33999999999999997,2.6048889856e-08,0.5151906499,0.44826302438,4.5344451036e-08,0.6800776532,0.3401064459,0.93961315486,1.7914734656e-29,0.00083333846298,1.408046599255524,0.6141227255731673,0.7939238736823567
0.35,2.6471800707e-08,0.53850244317,0.44696453998,4.6292984472e-08,0.70007993369,0.35011510662,0.9420264181,1.9117451453e-29,0.00080003543019,1.4200479673440456,0.63544880794442,0.7845991593996255
0.36,2.685224179e-08,0.56254272997,0.44714538567,4.7429767863e-08,0.72008221477,0.36012489528,0.94434244622,2.0287735561e-29,0.00076807424213,1.4320493357732231,0.6570662874416713,0.7749830483315518
