,m,p,q,ICphi,ICn,πB,πA,πA0,πB0,πA1,πB1,S3,I3,D_vals,Uphi,Un,Ud
39,0.49,1,0,0.6473253441148434,-0.039001330707285176,0.9608573447509797,0.0,1.0,0.003610499615727407,0.0,0.0,0.9725004662048253,0.008954732807390996,0.0004600298123549874,1.1531277408803904,1.9,0.7468722591196095
40,0.5,1,1,0.35720573304047365,3.572879630486803e-05,0.5000380059418363,0.0,1.0,1.0,1.0,0.0002500825648879449,0.9689023029981008,0.010921948718984938,0.0005266949195759779,0.9500440131283315,1.9000250101574134,0.9499809970290819
41,0.51,1,0,0.6750375239959845,-0.01118269160531371,1.0,0.03929169815818262,1.0,1.0,1.0,0.00015227753958527512,0.9737388712025304,0.008207404554394957,0.0004363981702048983,1.200030455507917,1.9078583396316366,0.7078278841237196
42,0.52,1,0,0.6373317888294237,-0.021954576308612417,1.0,0.0769990888067497,1.0,1.0,1.0,0.0001580717266065999,0.9740658497166164,0.008053463490959704,0.0004305432055719674,1.2000316143453214,1.91539981776135,0.7153682034160287
43,0.53,1,0,0.6010490397266914,-0.032319846663677154,1.0,0.11328355905348417,1.0,1.0,1.0,0.00016409573061484085,0.974388716638608,0.00790178339311073,0.0004247631216792987,1.200032819146123,1.9226567118106968,0.7226238926645738
44,0.54,1,0,0.5661102298366716,-0.042301084426313196,1.0,0.14822416003182098,1.0,1.0,1.0,0.00017036453972456351,0.9747074929370432,0.00775234705834927,0.00041905754448844703,1.2000340729079448,1.929644832006364,0.7296107590984191
45,0.55,1,0,0.532442061862239,-0.05191922835072171,1.0,0.18189419370185472,1.0,1.0,1.0,0.0001768944743275228,0.9750221995466095,0.00760513732146229,0.0004134260993292725,1.2000353788948654,1.9363788387403706,0.7363434598455052
46,0.56,1,0,0.49997647478446616,-0.06119372080882868,1.0,0.21436172616938723,1.0,1.0,1.0,0.00018370333848691475,0.9753328573678157,0.007460137054851813,0.000407868410924275,1.2000367406676973,1.9428723452338774,0.7428356045661801
47,0.5700000000000001,1,0,0.46865018462645325,-0.0701426389654094,1.0,0.2456900469713922,1.0,1.0,1.0,0.00019081059245921623,0.9756394872666618,0.007317329168863447,0.00040238410341287856,1.200038162118492,1.9491380093942783,0.7490998472757864
48,0.58,1,0,0.4384042727364834,-0.07878281237123796,1.0,0.2759380808491899,1.0,1.0,1.0,0.00019823754985727555,0.975942110074312,0.007176696612114254,0.00039697280037567675,1.2000396475099713,1.9551876161698378,0.7551479686598666
49,0.59,1,0,0.40918381595466435,-0.08712992858363267,1.0,0.30516075764638445,1.0,1.0,1.0,0.00020600760367087175,0.9762407465867673,0.0070382223718198295,0.0003916341248586243,1.2000412015207342,1.961032151529277,0.7609909500085428
50,0.6,1,0,0.38093755377904825,-0.09519862820880443,1.0,0.333409345217006,1.0,1.0,1.0,0.00021414648619032318,0.9765354175645398,0.00690188947412064,0.0003863676993971764,1.200042829297238,1.9666818690434011,0.7666390397461631
51,0.61,1,0,0.35361758828824175,-0.10300259057705086,1.0,0.3607317495885908,1.0,1.0,1.0,0.00022268256891357405,0.9768261437323259,0.006767680984407659,0.0003811731460403759,1.2000445365137826,1.972146349917718,0.7721018134039355
52,0.62,1,0,0.32717911312558234,-0.110554611104974,1.0,0.38717278607722105,1.0,1.0,1.0,0.0002316472098117439,0.9771129457786829,0.006635580007647211,0.00037605008637488094,1.2000463294419623,1.9774345572154441,0.7773882277734818
53,0.63,1,0,0.30158016831988843,-0.11786667126433636,1.0,0.41277442458208546,1.0,1.0,1.0,0.0002410751569089849,0.9773958443557037,0.006505569688705081,0.0003709981415489341,1.2000482150313816,1.982554884916417,0.7825066698850354
54,0.64,1,0,0.2767814181217898,-0.12495000196130146,1.0,0.43757601188367273,1.0,1.0,1.0,0.00025100501911870786,0.9776748600786935,0.006377633212669884,0.0003660169322962692,1.2000502010038236,1.9875152023767346,0.787465001372911
55,0.65,1,0,0.25274594938295225,-0.13181514102980896,1.0,0.46161447342213435,1.0,1.0,1.0,0.0002614798178035532,0.9779500135258483,0.006251753805175679,0.0003611060789599548,1.2000522959635604,1.9923228946844267,0.7922705987208662
56,0.66,1,0,0.22943908830660265,-0.13847198545614203,1.0,0.48492449673215765,1.0,1.0,1.0,0.0002725476356606562,0.9782213252379321,0.006127914732723814,0.0003562652015161686,1.200054509527132,1.9969848993464314,0.7969303898192994
57,0.67,1,0,0.2068282336587619,-0.14492983887635447,1.0,0.507538698450837,1.0,1.0,1.0,0.00028426238359555704,0.9784888157179558,0.006006099303003998,0.00035149391959790247,1.2000568524767192,2.001507739690167,0.8014508872134478
58,0.6799999999999999,1,0,0.18488270475655222,-0.15119745482233737,1.0,0.529487776589555,1.0,1.0,1.0,0.00029668471137490616,0.9787525054308572,0.00588629086521467,0.00034679185251860177,1.200059336942275,2.005897555317911,0.8058382183756359
59,0.69,1,0,0.16357360274789445,-0.15728307613436843,1.0,0.550800649564832,1.0,1.0,1.0,0.00030988309454205404,0.9790124148031809,0.00576847281038253,0.00034215861929571965,1.2000619766189085,2.010160129912966,0.8100981532940577
60,0.7,1,0,0.1428736838702458,-0.1631944709067228,1.0,0.5715045833122441,1.0,1.0,1.0,0.00032393513871427804,0.979268564222761,0.005652628571681362,0.0003375938386742076,1.2000647870277428,2.0143009166624486,0.8142361296347058
61,0.71,1,0,0.1227572435284594,-0.1689389652870259,1.0,0.5916253076583207,1.0,1.0,1.0,0.0003389291537300132,0.9795209740384008,0.005538741624750045,0.0003330971291499174,1.200067785830746,2.018325061531664,0.8182572757009181
62,0.72,1,0,0.10320001016667879,-0.17452347340847574,1.0,0.6111871229947837,1.0,1.0,1.0,0.00035496606511969286,0.9797696645595575,0.005426795488009829,0.00032866810899293046,1.2000709932130238,2.0222374245989565,0.8221664313859327
63,0.73,1,0,0.0841790480293414,-0.17995452469562823,1.0,0.6302129981850426,1.0,1.0,1.0,0.0003721617503441842,0.9800146560560246,0.005316773722980797,0.00032430639627079933,1.2000744323500687,2.0260425996370084,0.8259681672869397
64,0.74,1,0,0.06567266801458338,-0.18523828874804416,1.0,0.6487246605323214,1.0,1.0,1.0,0.0003906499141664531,0.9802559687576164,0.005208659934597591,0.00032001160887170483,1.2000781299828331,2.029744932106464,0.8296668021236309
65,0.75,1,0,0.047660345922263536,-0.19038059797035123,1.0,0.6667426785503394,1.0,1.0,1.0,0.00041058565411042933,0.9804936228538538,0.005102437771524326,0.0003157833645275296,1.200082117130822,2.0333485357100676,0.8332664185792455
66,0.76,1,0,0.030122647491191534,-0.19538696808062106,1.0,0.6842865381994623,1.0,1.0,1.0,0.0004321499172887518,0.9807276384936492,0.004998090926468737,0.00031162128083684037,1.2000864299834575,2.0368573076398926,0.8367708776564351
67,0.77,1,0,0.013041159709019201,-0.20026261658928513,1.0,0.7013747131823741,1.0,1.0,1.0,0.0004555551198761611,0.9809580357849934,0.004895603136495541,0.00030752497528778,1.2000911110239751,2.040274942636475,0.8401838316124997
68,0.78,0,0,-0.0029485449547959064,-0.16004905261960678,1.0,0.7800592892692647,1.0,1.0,0.7181142406410866,0.0,0.9807225971288244,0.005028963707924343,0.00031197187652728107,1.2020639814683571,2.012034336833725,0.8099703553653677
69,0.79,0,0,-0.01580665648166102,-0.16576376406158833,1.0,0.7900600493881015,1.0,1.0,0.7343406044450692,0.0,0.9809986503348943,0.004901395387461096,0.0003070203988776824,1.2110646595371628,2.0160346348431117,0.8049699753059489
70,0.8,0,0,-0.028664765563392258,-0.17147847305843622,1.0,0.8000608095069383,1.0,1.0,0.7501612984573058,0.0,0.9812670818844638,0.004777993079377443,0.00030221034363390494,1.2200653358943745,2.0200349311409056,0.7999695952465311
