mask,£kA,£kB,£kA1,£kB1,£kA0,£kB0,S,I,D,Un,Uphi,Un-Uphi
0.1,3.5423630215e-08,0.11111955471,0.434224499,6.569336337e-08,2.5170970628e-07,0.12502015365,0.84677243182,5.0307518536e-31,0.0021145404409,1.2000002040696909,0.2111330460046088,0.9888671580650821
0.11,3.2116266522e-08,0.12360489796,0.44290881328,6.0790685043e-08,2.3318664524e-07,0.14104855341,0.85233082371,6.4254124727e-31,0.0020378346328,1.2000001885569485,0.23485586200565123,0.9651443265512972
0.12000000000000001,2.9578128927e-08,0.13637399897,0.44422135388,5.6796984414e-08,2.1796937322e-07,0.1579205953,0.85774421675,8.1352202412e-31,0.0019631298088,1.2000001759110943,0.25911783285257756,0.9408823430585167
0.13,2.7431275749e-08,0.14943664252,0.44743614478,5.3507868893e-08,2.0530657414e-07,0.17570468621,0.86301354273,1.0211113932e-30,0.0018904131103,1.20000016537124,0.28393755010263044,0.9160626152686095
0.14,2.5690858647e-08,0.16280306845,0.44795537138,5.077774977e-08,1.9466091971e-07,0.19447683425,0.86813981561,1.2707162926e-30,0.0018196705446,1.200000156547913,0.30933447001751524,0.8906656865303978
0.15000000000000002,2.4241887119e-08,0.1764839985,0.44311787888,4.8502265781e-08,1.8575177199e-07,0.21432173458,0.87312413027,1.5679518779e-30,0.0017508870023,1.200000149143961,0.33532896443908083,0.86467118470488
0.16,2.2999113791e-08,0.19049066496,0.44865140014,4.6595947523e-08,1.7795363935e-07,0.23533404722,0.87796766106,1.9185065808e-30,0.0016840462774,1.2000001427306413,0.3619423753813525,0.8380577673492888
0.17,2.1933698654e-08,0.20483484143,0.43494476427,4.5007245258e-08,1.7149695116e-07,0.25761990644,0.88267166025,2.3279777647e-30,0.0016191310885,1.2000001373094418,0.3891970731884162,0.8108030641210255
0.18,2.1036325894e-08,0.21952887584,0.44626531002,4.3681325106e-08,1.6579442139e-07,0.28129871458,0.88723745636,2.8016804711e-30,0.0015561231022,1.200000132659077,0.4171165197209733,0.7828836129381037
0.19,2.0274347459e-08,0.23458572589,0.45132222181,4.2585452102e-08,1.6087154117e-07,0.30650528127,0.8916664523,3.3444336578e-30,0.0014950029582,1.2000001286321724,0.4457253352278987,0.7542747934042737
0.2,1.9643634821e-08,0.25001899716,0.45188489422,4.1692860953e-08,1.5670847194e-07,0.33339239198,0.89596012347,3.9603302995e-30,0.0014357502962,1.2000001252218049,0.4750493710102721,0.7249507542115328
0.21000000000000002,1.9108609282e-08,0.26584298413,0.45247970373,4.0979554202e-08,1.5314710113e-07,0.36213390751,0.90012001569,4.6524995277e-30,0.0013783437834,1.2000001223082468,0.5051157873528442,0.6948843349554026
0.22,1.8671012423e-08,0.28207271432,0.45300690787,4.0427604118e-08,1.501171344e-07,0.39292852757,0.90414774309,5.4228705694e-30,0.0013227611453,1.2000001198433203,0.5359531373499032,0.6640469824934171
0.23,1.8319971007e-08,0.29872399591,0.45348544107,4.0022760721e-08,1.4756134418e-07,0.42600439091,0.90804498577,6.2719494039e-30,0.0012689791963,1.2000001177784867,0.5675914573706631,0.6324086604078236
0.24000000000000002,1.804791716e-08,0.31581346909,0.45387762576,3.9753743491e-08,1.4543292032e-07,0.46162473712,0.91181348751,7.1986196952e-30,0.0012169738723,1.2000001160748934,0.6000623646496149,0.5999377514252785
0.25,1.7838083152e-08,0.3333586615,0.46829711213,3.9610034162e-08,1.4370737459e-07,0.50009492738,0.9154550533,8.1999795657e-30,0.0011667202645,1.2000001147525232,0.633399162676834,0.5666009520756892
0.26,1.7709539256e-08,0.35137804826,0.46334711255,3.9589427656e-08,1.4231567116e-07,0.54177122025,0.91897154677,9.2712250997e-30,0.0011181926545,1.2000001136587781,0.6676369550867526,0.5323631585720255
0.27,1.7637170925e-08,0.3698911168,0.4547324244,3.9683114555e-08,1.4126106456e-07,0.58707183756,0.92236488767,1.0405590109e-29,0.0010713645502,1.2000001128328017,0.7028127690418586,0.4971873437909431
0.28,1.7640212193e-08,0.38891843718,0.45487668966,3.9895223268e-08,1.4054335989e-07,0.63649104807,0.92563704912,1.1594349631e-29,0.0010262087222,1.2000001123333228,0.7389656887820863,0.46103442355123647
0.29000000000000004,1.7683208379e-08,0.40848173836,0.45055752907,4.0201451788e-08,1.4007241302e-07,0.69061727541,0.92879005492,1.2826892062e-29,0.00098269724216,1.2000001120223938,0.7761370004626652,0.42386311155972856
0.30000000000000004,1.7791867338e-08,0.42860399094,0.44525111912,4.062229432e-08,1.3990036816e-07,0.75015663906,0.93182597674,1.4090861772e-29,0.00094080152103,1.200000111968933,0.8143703494202983,0.3856297625486347
0.31,1.7943262897e-08,0.44930949716,0.45520986453,4.1155194006e-08,1.4001168517e-07,0.81596393026,0.93474693132,1.5372370774e-29,0.00090049234784,1.2000001122020518,0.8537119112282112,0.3462882009738406
0.32,1.8159254025e-08,0.47062398877,0.45515746281,4.1795544623e-08,1.4037656845e-07,0.88908391359,0.93755507756,1.6656274608e-29,0.00086173992964,1.200000112628138,0.8942105775355197,0.3057895350926184
0.33,1.8462459805e-08,0.49257473375,0.45509561591,4.2547718687e-08,1.4099823096e-07,0.97080720829,0.94025261368,1.7926504455e-29,0.00082451393117,1.2000001133029186,0.9359181589923669,0.2640819543105517
0.33999999999999997,2.9511213664e-08,0.51519064732,0.45377213272,7.1878379241e-08,0.059051579006,0.99999984848,0.94256013962,1.9060878806e-29,0.00079267007324,1.241336127420444,0.9575952796453944,0.2837408477750496
0.35,2.9834753239e-08,0.53850244057,0.45323620432,7.3064587218e-08,0.14308519392,0.9999998311,0.94464786505,2.0115739466e-29,0.00076385946233,1.3001596563445272,0.9692511735912352,0.330908482753292
0.36,3.0205162638e-08,0.56254272728,0.4532865885,7.4404967728e-08,0.22245027459,0.99999981082,0.94666166068,2.1137251779e-29,0.00073606908256,1.35571521139153,0.9812713140804777,0.3744438973110523
0.37,3.0689681338e-08,0.58734619756,0.45121263,7.5992716528e-08,0.2975253504,0.99999978703,0.94860304419,2.2116578938e-29,0.00070927799018,1.4082677631406206,0.9936730461887902,0.4145947169518305
0.38,3.113963582e-08,0.61294977972,0.45338407589,7.7568762382e-08,0.36864910714,0.99999975852,0.9504735403,2.30452938e-29,0.00068346514382,1.4580543915836688,1.00647483394373,0.45157955763993884
0.39,3.170442614e-08,0.63939282345,0.45344631241,7.9405243807e-08,0.43612549129,0.99999972426,0.9522746795,2.3915524743e-29,0.00065860942288,1.5052878592923733,1.0196963522755527,0.48559150701682063
0.4,3.2540569571e-08,0.66671730169,0.44289233768,8.1422006802e-08,0.50022805625,0.99999968239,0.95400799677,2.4720089285e-29,0.00063468964456,1.5501596536413984,1.0333585876043496,0.5168010660370488
0.41000000000000003,3.3268977321e-08,0.6949680334,0.44172061995,8.3629067391e-08,0.56120366669,0.99999963022,0.95567503033,2.5452612233e-29,0.00061168458148,1.5928425798409322,1.0474839493676014,0.5453586304733309
0.42000000000000004,3.3987218429e-08,0.72419292817,0.44423998945,8.603705169e-08,0.61927567651,0.99999956386,0.95727732038,2.6107625669e-29,0.0005895729788,1.6334929856345288,1.0620963923431375,0.5713965932913914
0.43000000000000005,3.4675634697e-08,0.75444325774,0.45358065884,8.8658489164e-08,0.67464666245,0.99999947712,0.9588164079,2.6680648713e-29,0.00056833357103,1.6722526747579227,1.0772215523698632,0.5950311223880596
0.44000000000000006,3.5615650405e-08,0.7857739559,0.45383364249,9.1507425818e-08,0.72750078545,0.99999935964,0.96029383344,2.7168245627e-29,0.00054794509857,1.7092505598413816,1.0928868963035776,0.616363663537804
0.45000000000000007,3.6717960729e-08,0.81824395189,0.45388298719,9.4599630189e-08,0.77800583634,0.99999919278,0.96171113595,2.7568061516e-29,0.00052838632392,1.7446040944769525,1.109121888724133,0.6354822057528196
0.45999999999999996,3.7759249996e-08,0.85191654019,0.45359543716,9.7952751805e-08,0.82631501518,0.99999893923,0.96306985162,2.7878835525e-29,0.00050963604761,1.778420518642235,1.1259581768267697,0.6524623418154654
0.47,3.8977554606e-08,0.88685979187,0.45361048855,1.0158651094e-07,0.87256848431,0.99999851184,0.96437151277,2.8100392079e-29,0.00049167312372,1.8107979460300034,1.1434297960940858,0.6673681499359176
0.48,4.0335840538e-08,0.92314701442,0.45348496759,1.0552291096e-07,0.91689472555,0.99999764895,0.96561764673,2.8233611296e-29,0.00047447647508,1.8418263138898239,1.1615734002129838,0.68025291367684
0.49,4.174034637e-08,0.96085726501,0.45351452233,1.0978652791e-07,0.95941173229,0.99999504006,0.96680977477,2.8280380178e-29,0.00045802510814,1.8715882175748884,1.1804285177009046,0.6911596998739837
0.5,7.502861049e-05,0.99999996109,0.01993780366,0.00022645094401,0.99999988553,0.56142285008,0.96794726602,2.8244375289e-29,0.00044232772888,1.9000002190581529,1.2000452587865138,0.6999549602716391
0.51,0.039290736342,0.99999995933,3.8873448413e-05,0.041051989431,0.99999988079,0.56579031702,0.96839559088,2.8308640535e-29,0.00043614084585,1.9000002253049764,1.2082103648557676,0.6917898604492088
0.52,0.076998147652,0.99999995746,1.9721492386e-05,0.083578634849,0.99999987572,0.56227266434,0.96883795031,2.8361786744e-29,0.00043003628572,1.9000002234062074,1.2167156919540683,0.6832845314521392
0.53,0.11328263736,0.99999995577,1.3333406392e-05,0.1279149246,0.99999987039,0.55717947229,0.96927437384,2.8403804789e-29,0.00042401364102,1.9000002216394818,1.2255829479632983,0.6744172736761835
0.54,0.14822325714,0.99999995358,1.0141338604e-05,0.17417887828,0.99999986476,0.55935396594,0.9697048911,2.8434700848e-29,0.00041807250279,1.900000220000447,1.2348357365105709,0.6651644834898762
0.55,0.18189330883,0.99999995126,8.2285370326e-06,0.22249900726,0.99999985881,0.5634428265,0.97012953184,2.8454496409e-29,0.00041221246055,1.9000002184872267,1.2444997600186218,0.6555004584686048
0.56,0.21436085832,0.99999994896,6.9556069918e-06,0.27301550532,0.99999985254,0.56380434829,0.9705483259,2.8463228241e-29,0.00040643310253,1.9000002171067332,1.2546030571726594,0.6453971599340738
0.5700000000000001,0.24568919535,0.99999994654,6.0484948459e-06,0.32588160742,0.99999984589,0.56415364391,0.97096130321,2.8460948329e-29,0.00040073401564,1.9000002158371794,1.2651762749594315,0.6348239408777478
