,m,p,q,ICphi,ICn,πB,πA,πA0,πB0,πA1,πB1,S3,I3,D_vals,Uphi,Un,Ud
0,0.1,0.7017064630076214,0,5.551115123125783e-17,-0.11311155908991188,0.15835618272587684,0.0,0.27146774181578887,0.0,0.0,0.0,0.9119724261032456,0.040046758992057875,0.0013279132078726497,0.19002741927105224,1.390027419271052,1.1999999999999997
1,0.11,0.7095921982353488,0,0.0,-0.12442247075408763,0.1741914590557227,0.0,0.2986139298098104,0.0,0.0,0.0,0.9153178569874068,0.03778403647151564,0.0012758388212562124,0.20902975086686726,1.4090297508668672,1.2
2,0.12000000000000001,0.7176571385685088,0,1.1102230246251565e-16,-0.13573334106562573,0.19002667749187638,0.0,0.32576001855750225,0.0,0.0,0.0,0.9185413300973776,0.03562104840794791,0.0012256577543815626,0.22803201299025164,1.4280320129902515,1.2
3,0.13,0.7259074634935456,0,-5.551115123125783e-17,-0.14704417078835608,0.20586183910369843,0.0,0.3529060098920545,0.0,0.0,0.0,0.9216461419004547,0.0335547232751937,0.001177322680246806,0.24703420692443814,1.447034206924438,1.1999999999999997
4,0.14,0.7343496399148771,0,1.6653345369377348e-16,-0.15835496068609245,0.22169694496052963,0.0,0.3800519056466221,0.0,0.0,0.0,0.9246355413089232,0.031582037264215566,0.0011307865744685428,0.2660363339526356,1.4660363339526354,1.1999999999999997
5,0.15000000000000002,0.7429904390618354,0,5.551115123125783e-17,-0.16966571152263588,0.23753199613169027,0.0,0.40719770765432617,0.0,0.0,0.0,0.9275127291314726,0.029700014831682726,0.0010860027499850766,0.28503839535802833,1.4850383953580284,1.2000000000000002
6,0.16,0.7518369546032443,0,-5.551115123125783e-17,-0.1809764240617724,0.25336699368648113,0.0,0.43434341774825347,0.0,0.0,0.0,0.9302808575672769,0.027905729205892158,0.0010429248902612917,0.3040403924237774,1.5040403924237773,1.2
7,0.17,0.7608966220714853,0,0.0,-0.19228709906727404,0.26920193869418346,0.0,0.4614890377614574,0.0,0.0,0.0,0.9329430297419492,0.02619630285081174,0.00100150708099685,0.32304232643302017,1.5230423264330202,1.2
8,0.18,0.770177239707837,0,0.0,-0.2035977373028992,0.2850368322240589,0.0,0.48863456952695816,0.0,0.0,0.0,0.9355022992846012,0.024568907889024386,0.000961703840342385,0.3420441986688707,1.5420441986688707,1.2
9,0.19,0.7796869908519125,0,-2.220446049250313e-16,-0.2149083395323934,0.3008716753453505,0.0,0.5157800148777439,0.0,0.0,0.0,0.9379616699452222,0.023020766484344472,0.0009234701476311964,0.36104601041442075,1.5610460104144206,1.1999999999999997
