mask,£kA,£kB,£kA1,£kB1,£kA0,£kB0,S,I,D,Un,Uphi,Un-Uphi
0.1,3.3454140211e-08,0.11121948966,0.44395989677,6.6354568956e-08,2.3004841368e-07,0.12525932847,0.87772421124,3.3720139e-46,0.0019240644383,1.2000001874222415,0.21139302398567286,0.9886071634365686
0.11,3.0657085336e-08,0.12371606139,0.44813615701,6.1913100171e-08,2.1448756661e-07,0.14132042878,0.88262122847,4.0779837474e-46,0.0018470076733,1.2000001743489612,0.23514505055610366,0.9648551237928575
0.12000000000000001,2.842115127e-08,0.13649664609,0.45017289621,5.8341454546e-08,2.0180010848e-07,0.15822739262,0.88736247842,4.8880478583e-46,0.0017724019767,1.200000163713764,0.2594368958461456,0.9405632678676185
0.13,2.6484073414e-08,0.14957103732,0.45705556763,5.5447605065e-08,1.9133865453e-07,0.17604884871,0.89195026996,5.8078486625e-46,0.0017002110167,1.2000001548968444,0.28428717429528866,0.9157129806015558
0.14,2.5162624972e-08,0.1629494841,0.45418946174,5.3106211305e-08,1.8296861266e-07,0.19486105632,0.89638696188,6.841334328e-46,0.0016303976773,1.2000001479775828,0.3097153660557584,0.8902847819218245
0.15000000000000002,2.3921074002e-08,0.17664271787,0.44834040112,5.1202132618e-08,1.7588687156e-07,0.2147489962,0.90067496018,7.9903814165e-46,0.0015629240988,1.2000001420105155,0.33574186814886114,0.8642582738616544
0.16,2.2888531058e-08,0.19066198098,0.45158313511,4.9642729793e-08,1.6928793042e-07,0.23580765429,0.90481671542,9.254447977e-46,0.0014977517204,1.2000001365907353,0.36238804892397136,0.837612087666764
0.17,2.2037662768e-08,0.20501905763,0.4524050641,4.841364804e-08,1.6418306547e-07,0.2581435377,0.90881472004,1.0630276854e-45,0.0014348413227,1.2000001323484972,0.3896763061483742,0.8103238262001231
0.18,2.1343758865e-08,0.21972630685,0.45146348176,4.7461183455e-08,1.6005174813e-07,0.28187647768,0.91267150564,1.2111668382e-45,0.0013741530695,1.2000001289040378,0.4176301304817351,0.7823699984223027
0.19,2.0775058003e-08,0.234796698,0.45374524662,4.6734853558e-08,1.563711532e-07,0.30714177983,0.91638964032,1.3689339696e-45,0.0013156465508,1.2000001258876623,0.44627417267028896,0.7537259532173732
0.2,2.0330645472e-08,0.25024384888,0.45425234257,4.6227693661e-08,1.5345808848e-07,0.33409280473,0.91997172591,1.5350884869e-45,0.0012592808257,1.2000001234991602,0.4756343157435145,0.7243658077556456
