D_vals,π1,π20,π21,S3,I3,Uphi,Un,Ud,m
0.001335780001508549,0.10000760118836728,0.11114394110625368,0.0,0.9114448168101819,0.04028267178344721,0.19002921294475802,1.3400254123505744,1.1499961994058163,0.1
0.001285069358152724,0.110008361307204,0.12363177352701034,0.0,0.9146987857486363,0.038057809292611544,0.2090319048697052,1.354027724216103,1.1449958193463978,0.11
0.00123630662671589,0.12000912142604074,0.13640338020644197,0.0,0.9178270932849456,0.035933347873078676,0.22803455698307615,1.3680299962700557,1.1399954392869796,0.12000000000000001
0.0011894337430958931,0.13000988154487747,0.14946854809538784,0.0,0.9208337393235139,0.03390583387409774,0.24703716975782813,1.3820322289853892,1.134995059227561,0.13
0.001144393502132051,0.14001064166371419,0.16283751939191932,0.0,0.9237226385092682,0.03197189004197364,0.2660397436669074,1.3960344228350503,1.129994679168143,0.14
0.0011011295855801455,0.15001140178255093,0.1765210183229838,0.0,0.9264976205266575,0.030128215294007513,0.2850422791832499,1.4100365782919744,1.1249942991087245,0.15000000000000002
0.0010595865876703167,0.16001216190138765,0.19053027983919615,0.0,0.9291624304571883,0.02837158443398626,0.30404477677978015,1.4240386958290863,1.119993919049306,0.16
0.0010197100383128768,0.1700129220202244,0.20487708038414282,0.0,0.9317207291929407,0.026698847811773084,0.32304723692941284,1.4380407759193006,1.1149935389898877,0.17
0.0009814464240193305,0.18001368213906108,0.21957377091530658,0.0,0.9341760939035773,0.025106930929490543,0.3420496601050518,1.4520428190355212,1.1099931589304695,0.18
0.0009447432066076603,0.19001444225789782,0.23463331237121574,0.0,0.9365320185544082,0.02359283399672439,0.36105204677959063,1.4660448256506418,1.1049927788710512,0.19
0.0009095488397624799,0.20001520237673456,0.250069313798882,0.0,0.9387919144731566,0.02215363143711818,0.3800543974259127,1.4800467962375454,1.0999923988116327,0.2
0.0008758127835218261,0.2100159624955713,0.2658960733772716,0.0,0.9409591109631013,0.02078647134866675,0.39905671251689123,1.4940487312691055,1.0949920187522144,0.21000000000000002
0.0008434855167632585,0.220016722614408,0.28212862259673616,0.0,0.9430368559603557,0.019488574919960328,0.41805899252538914,1.5080506312181852,1.089991638692796,0.22
0.0008125185477625513,0.23001748273324474,0.298782773881336,0.0,0.9450283167330843,0.01825723580457203,0.4370612379242601,1.5220524965576379,1.0849912586333779,0.23
0.0007828644228986053,0.24001824285208148,0.31587517197119624,0.0,0.946936580620522,0.017089819455726102,0.45606344918634717,1.5360543277603065,1.0799908785739594,0.24000000000000002
0.0007544767335783055,0.25001900297091817,0.33342334941586915,0.0,0.9487646558097154,0.015983762423327615,0.47506562678448444,1.5500561252990253,1.0749904985145409,0.25
0.0007273101214549211,0.26001976308975494,0.3514457865676191,0.0,0.9505154721479572,0.014936571615380622,0.49406777119149586,1.5640578896466182,1.0699901184551224,0.26
0.0007013202820132981,0.27002052320859166,0.369961976506177,0.0,0.9521918819889433,0.013945823525767443,0.5130698828801961,1.5780596212759002,1.064989738395704,0.27
0.0006764639665945567,0.28002128332742837,0.3889924953744615,0.0,0.9537966610707329,0.013009163430309485,0.5320719623233903,1.5920613206596759,1.0599893583362856,0.28
0.0006526989829322801,0.29002204344626514,0.4085590786588008,0.0,0.9553325094236375,0.012124304552977569,0.5510740099938746,1.6060629882707418,1.0549889782768673,0.29000000000000004
0.0006299841942712977,0.30002280356510186,0.4286847040081686,0.0,0.9568020523062308,0.011289027204069733,0.5700760263644357,1.6200646245818846,1.0499885982174488,0.30000000000000004
0.0006082795171391251,0.3100235636839385,0.4493936812558867,0.0,0.9582078411677029,0.010501177892123442,0.5890780119078511,1.6340662300658817,1.0449882181580306,0.31
0.0005875459178389755,0.3200243238027753,0.47071175038530677,0.0,0.9595523546348461,0.00975866841128105,0.60807996709689,1.6480678051955024,1.0399878380986123,0.32
0.0005677454077319323,0.330025083921612,0.49266618826953296,0.0,0.9608379995220004,0.009059474905778471,0.6270818924043121,1.662069350443506,1.0349874580391938,0.33
0.0005488410373745288,0.3400258440404487,0.5152859251158743,0.0,0.962067111862335,0.008401636913180124,0.6460837883028685,1.676070866282644,1.0299870779797755,0.33999999999999997
0.0005307968895764504,0.35002660415928544,0.5386016716602731,0.0,0.9632419579588897,0.0077832563879367865,0.6650856552653017,1.690072353185659,1.0249866979203572,0.35
0.0005135780714415524,0.36002736427812215,0.5626460582876239,0.0,0.9643647354538474,0.007202496706797382,0.6840874937643457,1.7040738116252845,1.0199863178609387,0.36
0.0004971507054537238,0.3700281243969589,0.5874537874032515,0.0,0.9654375744145455,0.006657581657561085,0.7030893042727262,1.7180752420742469,1.0149859378015207,0.37
0.00048148191966746763,0.38002888451579564,0.6130618005518172,0.0,0.9664625384347897,0.006146794412612676,0.7220910872631603,1.7320766450052625,1.0099855577421022,0.38
0.0004665398370613248,0.39002964463463236,0.6395094619762035,0.0,0.967441625750068,0.005668476488640739,0.7410928432083568,1.7460780208910405,1.0049851776826837,0.39
0.0004522935641105078,0.4000304047534691,0.6668387605346101,0.0,0.9683767703653048,0.005221026693896586,0.7600945725810169,1.760079370204282,0.9999847976232652,0.4
0.00043871317863331644,0.41003116487230584,0.695094532154239,0.0,0.9692698431938427,0.004802900064310455,0.7790962758538331,1.7740806934176803,0.9949844175638471,0.41000000000000003
0.0004257697169641092,0.4200319249911426,0.7243247053004447,0.0,0.9701226532063729,0.004412606789741242,0.798097953499491,1.7880819910039196,0.9899840375044286,0.42000000000000004
