,m,ICphi,ICn,P2phi,P3phi,GRBT fatalities,SRA1 fatalities,SRA2 fatalities,Optimal fatalities
12,0.22,2.595479386968691e-12,-0.24883790840154374,0.024686917084090914,0.035618812177992745,0.0010679947241471592,0.001150556709659865,0.0011043326680678634,0.0010562455306
13,0.23,4.636291350834654e-13,-0.2601484529129434,0.023949137306388715,0.03381703432486004,0.0010208663096762467,0.0011076318094915385,0.001059225503508785,0.0010085387339
14,0.24000000000000002,3.467892639719139e-12,-0.2714589777227938,0.023219118695732902,0.03208577483049322,0.0009757647342995474,0.0010665665838446782,0.001016088605384441,0.00096289171083
15,0.25,-2.6368907057872093e-12,-0.28276948331041485,0.022496861252123464,0.030423222333030457,0.0009326295158700928,0.001027287508754199,0.0009748548472901972,0.00091924696781
16,0.26,1.2674306049120787e-12,-0.2940799701268806,0.021782364975560412,0.028827586481931504,0.0008914006401220479,0.0009897232258705144,0.0009354582208170091,0.00087754719399
17,0.27,-2.461142400989047e-12,-0.3053904386543773,0.021075629866043735,0.02729709795731134,0.0008520186305578415,0.0009538045337217013,0.0008978338854386075,0.00083773533028
18,0.28,2.814193322819847e-12,-0.3167008893460699,0.020376655923573454,0.025830008488700477,0.0008144246147758828,0.000919464374447331,0.0008619182136153646,0.00079975463561
19,0.29000000000000004,3.4985347951987933e-12,-0.3280113226807093,0.019685443148149538,0.024424590874370128,0.0007785603872271386,0.0008866378163638616,0.0008276488312386849,0.00076354875006
20,0.30000000000000004,2.316924430090239e-12,-0.3393217391232288,0.01900199153977201,0.02307913900019839,0.0007443684683786931,0.0008552620327110115,0.0007949646535500527,0.00072906175565
21,0.31,3.0834224062914473e-12,-0.3506321391376339,0.018326301098440877,0.021791967858798864,0.0007117921602956341,0.0008252762769169602,0.0007638059166778249,0.00069623823408
22,0.32,4.155120691962111e-12,-0.36194252319254616,0.017658371824156114,0.02056141356861849,0.0006807755986539357,0.0007966218547079467,0.0007341142049423221,0.00066502332137
23,0.33,1.9766410730426287e-12,-0.3732528917582014,0.01699820371691773,0.019385833392996536,0.0006512638012120574,0.0007692420933748226,0.0007058324740859892,0.00063536275988
24,0.33999999999999997,6.398215290914777e-13,-0.38456324529835806,0.016345796776725742,0.018263605759201357,0.0006232027127801828,0.000743082308495667,0.0006789050705902877,0.00060720294743
25,0.35,1.932343174360085e-12,-0.39587358427872066,0.015701151003580126,0.017193130277555743,0.0005965392467367894,0.0007180897683997558,0.0006532777472447395,0.00058049098316
26,0.36,2.9463098627502404e-12,-0.4071839091689655,0.015064266397480893,0.016172827760534112,0.0005712213231490292,0.0006942136566441481,0.0006288976751361507,0.000555174711
27,0.37,0.006962297326933431,-0.41257072353129676,0.014435142958428047,0.015171475651462912,0.0005469332897316096,0.0006714050327599941,0.0006057134522276245,0.00053120276023
28,0.38,0.05085759581369609,-0.3869636997114141,0.013813780686421577,0.014064652649718823,0.0005225781868018572,0.0006496167915115447,0.0005836751086976422,0.00050852458266
29,0.39,0.09619207473756086,-0.36051711101727824,0.01320017958146149,0.013006304948799868,0.000499528774297353,0.0006288036208967936,0.000562734109209228,0.00048709048771
30,0.4,0.1430376931204118,-0.3331889792051468,0.012594339643547784,0.011995681225880515,0.00047774247409803814,0.0006089219591047768,0.0005428433522782092,0.00046685167448
31,0.41000000000000003,0.19147128856188744,-0.3049344800486524,0.011996260872680466,0.011032029735847305,0.0004571768842901575,0.0005899299506309336,0.0005239571669078387,0.00044776026113
32,0.42000000000000004,0.24157499780643055,-0.2757056979954695,0.011405943268859518,0.010114598311299097,0.0004377898143319373,0.0005717874017385836,0.0005060313066546674,0.00042976931175
33,0.43000000000000005,0.29343672158054757,-0.2454513549983739,0.01082338683208496,0.009242634362547323,0.0004195393191039607,0.0005544557354415638,0.0004890229412876509,0.00041283286059
