,m,ICphi,ICn,P2phi,P3phi,GRBT fatalities,SRA1 fatalities,SRA2 fatalities,Optimal fatalities
0,0.1,-7.439604488013174e-13,-0.11936111586334808,0.0341456454461351,0.06264165610918151,0.0017908798623032145,0.001819363179538941,0.0018018178104730117,0.001787221668
1,0.11,-1.8368639942423215e-13,-0.13129706546033137,0.033314731663876315,0.05978933506133439,0.001713342659845354,0.0017465970157128103,0.0017261742494977448,0.0017090554005
2,0.12000000000000001,1.071143174158351e-12,-0.1432329875769207,0.03249157904866392,0.0570346948864465,0.001638721261412364,0.0016768898037645042,0.0016535203628271955,0.0016337837664
3,0.13,2.004674204414414e-12,-0.15516888270711582,0.03167618760049789,0.054375568093575154,0.001566949816198718,0.0016101333026648276,0.001583774891344504,0.0015613470344
4,0.14,1.242950187219094e-12,-0.16710475134521063,0.030868557319378258,0.051809809131543434,0.001497961825720798,0.001546221419388954,0.001516856731360126,0.0014916846092
5,0.15000000000000002,1.932787263569935e-12,-0.1790405939817281,0.030068688205305005,0.04933529440896975,0.0014316902641072276,0.0014850502894296993,0.0014526850601148907,0.001424735138
6,0.16,-1.8257062528448387e-12,-0.19097641111471853,0.02927658025827813,0.04694992231435509,0.0013680676960089032,0.0014265183464611496,0.0013911794555603939,0.0013604366164
7,0.17,2.8094193638139586e-13,-0.20291220322872627,0.02849223347829764,0.04465161323606047,0.0013070263918470214,0.0013705263816002828,0.0013322600102807648,0.0012987264917
8,0.18,-1.1354250872841476e-12,-0.2148479708246953,0.027715647865363537,0.04243830958247393,0.0012484984401457551,0.0013169775927341883,0.0012758474394530708,0.0012395417657
9,0.19,-2.438049762076844e-13,-0.2267837143908915,0.02694682341947581,0.04030797580196353,0.001192415856709858,0.001265777624395751,0.0012218631827755194,0.0011828190945
10,0.2,2.1647128534141302e-12,-0.23871943442108923,0.02618576014063446,0.03825859840301229,0.0011387106904409345,0.001216834598681567,0.0011702295003232458,0.0011284948866
11,0.21000000000000002,7.843725668976731e-13,-0.25065513141281737,0.025432458028839495,0.03628818597428459,0.001087315125601033,0.001170059137712482,0.0011208695623202577,0.0010765053986
12,0.22,2.8048674494129955e-12,-0.2625908058531943,0.024686917084090917,0.03439476920464017,0.0010381615803589429,0.001125364378140188,0.0010737075328434377,0.0010267868282
13,0.23,2.7642332867117148e-12,-0.2745264582398681,0.023949137306388715,0.0325764009033031,0.000991182801479753,0.0010826659782027111,0.0010286686474998133,0.00097927540391
14,0.24000000000000002,1.2470025012589758e-12,-0.286462089065447,0.023219118695732902,0.030831156019878944,0.0009463119550345879,0.0010418821178280067,0.0009856792851418285,0.00093390747292
15,0.25,2.0138335443675714e-12,-0.29839769881988953,0.022496861252123464,0.02915713166445213,0.0009034827130359565,0.001002933492278459,0.0009446670337068742,0.00089061958567
