,m,ICphi,ICn,P2phi,P3phi,GRBT fatalities,SRA1 fatalities,SRA2 fatalities,Optimal fatalities
0,0.1,-1.533828619670885e-12,-0.11310946459680282,0.03371446168713011,0.06385005654411918,0.001837294792111254,0.0018601909877608155,0.0018477781417456543,0.001833980103
1,0.11,1.3957168754075155e-12,-0.12442024228147053,0.0328489859994481,0.06108767335645745,0.0017623293312781017,0.0017891195414588765,0.0017746390721299812,0.0017584301387
2,0.12000000000000001,-1.398381410666616e-12,-0.1357309917572871,0.03199282720071742,0.058417940556145694,0.0016899571272744817,0.0017207748304124836,0.00170416740364005,0.0016854491304
3,0.13,9.053868765818152e-13,-0.14704171363311436,0.03114598529093808,0.055838832092020625,0.0016201260007380714,0.0016550715139047008,0.0016362962279402675,0.0016149899584
4,0.14,-1.548039474386087e-12,-0.15835240853530763,0.030308460270110086,0.05334834215799058,0.0015527831073343312,0.0015919255517939054,0.0015709586596547272,0.0015470046895
5,0.15000000000000002,-2.6026403254775232e-12,-0.16966307707666195,0.029480252138233427,0.05094448522129971,0.0014878750286690166,0.0015312542776645581,0.0015080879349591992,0.0014814446567
6,0.16,1.5822343435445418e-12,-0.18097371987192368,0.028661360895308113,0.04862529605092712,0.0014253478618098177,0.0014729764647335292,0.001447617506100272,0.0014182605393
7,0.17,2.1020962748252714e-12,-0.192284337546621,0.02785178654133412,0.04638882974598157,0.001365147307212754,0.0014170123847260618,0.0013894811317357858,0.001357402441
8,0.18,1.8049450822843482e-12,-0.20359493071632495,0.027051529076311486,0.04423316176400063,0.0013072187548626901,0.0013632838599523136,0.0013336129630124294,0.0012988199683
9,0.19,-1.5942802633617248e-13,-0.21490549999973085,0.026260588500240187,0.04215638794936601,0.0012515073684550198,0.0013117143088298853,0.00127994762531755,0.0012424623067
10,0.2,4.0312198024139434e-13,-0.226216046011255,0.02547896481312022,0.040156624561655425,0.0011979581674540604,0.0012622287851096604,0.0012284202956626055,0.0011882782962
11,0.21000000000000002,-3.36952687973735e-13,-0.23752656937210026,0.024706658014951595,0.03823200830406775,0.0011465161068821268,0.0012147540110718116,0.0011789667756749978,0.0011362165055
12,0.22,-2.664202192192988e-12,-0.24883707070046013,0.02394366810573431,0.036380696351775925,0.0010971261547038265,0.0011692184049662076,0.0011315235601935824,0.0010862253042
13,0.23,-2.09143813378887e-12,-0.2601475506104822,0.02318999508546837,0.03460086638031583,0.0010497333666877949,0.0011255521029766894,0.0010860279014805042,0.0010382529331
14,0.24000000000000002,-1.729949516970919e-12,-0.27145800972274015,0.02244563895415376,0.032890716594028674,0.0010042829586411148,0.001083686975991951,0.0010424178690782708,0.00099224757368
15,0.25,-3.7231329130804625e-12,-0.28276844865697925,0.021710599711790495,0.031248465754438057,0.00096072037592404,0.0010435566414672155,0.0010006324053561198,0.00094815741447
16,0.26,-1.4563905637032803e-12,-0.29407886802552685,0.020984877358378576,0.029672353208632186,0.0009189913601689739,0.0010050964706607467,0.0009606113768036959,0.00090593071594
17,0.27,2.4241719742690293e-12,-0.305389268448542,0.020268471893917978,0.028160638917744642,0.0008790420131413448,0.0009682435915274387,0.0009222956211427928,0.00086551587347
18,0.28,-2.5501822875639846e-13,-0.31669965055085525,0.019561383318408735,0.026711603485364593,0.0008408188576898892,0.0009329368875487321,0.0008856269903395046,0.00082686147738
19,0.29000000000000004,-2.46480613697031e-12,-0.32801001494442295,0.018863611631850824,0.025323548185887338,0.0008042688957488161,0.0008991169927737126,0.0008505483896094815,0.00078991637145
20,0.30000000000000004,-2.5092150579553163e-12,-0.3393203622457093,0.018175156834244255,0.023994794993022376,0.0007693396633688228,0.0008667262833409338,0.0008170038125182519,0.00075462970879
21,0.31,-2.3768764734199976e-12,-0.3506306930742915,0.017496018925589028,0.02272368660822654,0.0007359792827600299,0.0008357088657441043,0.0007849383722865866,0.00072095100516
22,0.32,-2.9026780978824718e-12,-0.3619410080487637,0.016826197905885135,0.021508586489130014,0.0007041365113445344,0.0008060105620976901,0.000754298329417927,0.00068883019021
23,0.33,0.04208852379306116,-0.33781833003635287,0.01616569377513259,0.02019138103330998,0.0006720421981849047,0.0007775788926505927,0.000725031115770739,0.00065821765607
24,0.33999999999999997,0.0874576026985312,-0.3113529110716411,0.015514506533331375,0.018920918624582003,0.0006413572991394582,0.0007503630557876976,0.0006970853552036175,0.00062906430363
25,0.35,0.13457309504100545,-0.28386875093542674,0.014872636180481503,0.017702484119869456,0.0006121100740419693,0.000724313905750169,0.0006704108809248486,0.00060132158628
26,0.36,0.1835378186764286,-0.25530587254507564,0.014240082716582973,0.016535197329151232,0.0005842599689312904,0.0006993839282961508,0.000644958749681172,0.00057494155124
27,0.37,0.23446282404799357,-0.2255994964753918,0.013616846141635778,0.015418177462645512,0.0005577664689497046,0.0006755272145140104,0.000620681252922674,0.00054987687843
28,0.38,0.2874682349921176,-0.1946795504884653,0.013002926455639923,0.014350543130809856,0.0005325891369366161,0.0006526994329905639,0.0005975319250820612,0.00052608091699
29,0.39,0.34268419474046097,-0.1624701176991612,0.012398323658595408,0.013331412344341213,0.0005086876510887584,0.0006308578005269216,0.0005754655491072545,0.0005035077193
30,0.4,0.40025193279997273,-0.12888881422842546,0.011803037750502234,0.012359902514175987,0.0004860218416517949,0.0006099610515847276,0.0005544381593861537,0.0004821120727
31,0.41000000000000003,0.4603249711228613,-0.09384608560413676,0.011217068731360394,0.011435130451490102,0.00046455172661284216,0.0005899694066357724,0.0005344070422017794,0.0004618495289
32,0.42000000000000004,0.5230704912547616,-0.057244409258008,0.010640416601169898,0.010556212367699061,0.00044423754636789623,0.0005708445395781968,0.0005153307338547901,0.00044267643103
33,0.43000000000000005,0.5886708880965996,-0.018977388164498565,0.010073081359930743,0.009722263874457978,0.0004250397973426215,0.0005525495443728879,0.0004971690165886176,0.00042454993853
34,0.44000000000000006,0.6286384951805084,1.2607692667643278e-12,0.009612242589291277,0.00903578608234412,0.00040892712323881543,0.0005350489010442434,0.00047988291245031284,0.00040901011716
35,0.45000000000000007,0.6429256246465535,1.7741363933510002e-12,0.009253936482859777,0.008478456427705576,0.00039551006417150585,0.0005183084411802105,0.00046343467521762875,0.00039550752782
36,0.45999999999999996,0.6572127492599499,-1.801225835151854e-12,0.008909550000117625,0.00795060653910673,0.0003828353018041232,0.000502295313057533,0.00044778778051994604,0.00038283281553
