,m,ICphi,ICn,P2phi,P3phi,GRBT fatalities,SRA1 fatalities,SRA2 fatalities,Optimal fatalities
0,0.1,1.2749523659039141e-12,-0.09775523401939623,0.03448783604380431,0.06588081910216909,0.0018855928735868473,0.0019034608578434298,0.001890750721720917,0.0018797377725
1,0.11,6.286915432696105e-13,-0.10753063874319979,0.033689627291872436,0.06327754395455606,0.0018142082743041522,0.0018351362472859302,0.0018202701246027525,0.0018073098565
2,0.12000000000000001,-1.4241940959891508e-12,-0.11730602350580543,0.032898904428906965,0.06075942862848344,0.0017451976549915104,0.0017692982459093236,0.0017522031263578724,0.0017372088093
3,0.13,-1.1563527912983318e-12,-0.12708138870788865,0.032115667454907855,0.058324570799203904,0.001678511667933418,0.001705872789744965,0.0016864938852584799,0.0016693937787
4,0.14,1.3086753902769033e-12,-0.13685673475342552,0.03133991636987514,0.055971087700602336,0.0016141005403744618,0.0016447868956425303,0.0016230865133621388,0.0016038232675
5,0.15000000000000002,1.2049250486256824e-12,-0.14663206205037183,0.030571651173808813,0.053697116148781567,0.0015519141535223985,0.0015859687177773804,0.0015619251507269713,0.0015404551955
6,0.16,-1.6912582445627322e-12,-0.15640737100278057,0.02981087186670886,0.051500812565593364,0.0014919021199496605,0.001529347598819103,0.0015029540369624677,0.0014792469611
7,0.17,1.9441115384211116e-12,-0.1661826620065061,0.029057578448575285,0.049380353002184886,0.0014340138592456946,0.0014748541159092488,0.0014461175800320422,0.0014201555026
8,0.18,1.49785739367303e-12,-0.17595793547450933,0.028311770919408105,0.0473339331627646,0.0013781986717857824,0.001422420121607827,0.0013913604222369482,0.0013631373583
9,0.19,-2.1791457527342573e-12,-0.185733191809909,0.0275734492792073,0.04535976842800771,0.0013244058104832195,0.0013719787799780008,0.001338627503324294,0.001308148726
10,0.2,6.983302824892235e-14,-0.19550843140868912,0.02684261352797287,0.04345609387866014,0.0012725845504191291,0.0013234645979867355,0.0012878641206746733,0.0012551455218
11,0.21000000000000002,3.655409308578328e-13,-0.20528365468145238,0.026119263665704825,0.04162116431930823,0.0012226842562478154,0.001276813452405976,0.0012390159865372874,0.0012040834374
12,0.22,-8.803513473765179e-13,-0.21505886203168112,0.02540339969240317,0.0398532543018154,0.0011746544472815382,0.0012319626124043183,0.001192029282292288,0.0011549179964
13,0.23,6.677991493120317e-13,-0.2248340538594864,0.024695021608067882,0.038150658148953596,0.0011284448601838336,0.0011888507580231568,0.0011468507097313874,0.0011076046096
