,m,ICphi,ICn,P2phi,P3phi,GRBT fatalities,SRA1 fatalities,SRA2 fatalities,Optimal fatalities
40,0.5,0.35720508068398127,3.507643981248698e-05,0.013034621667467067,0.008602397405938045,0.00043617300789458585,0.0004970067542298692,0.00043617300789458585,0.00036667005863
41,0.51,0.6750348376957735,-0.011185377905524652,0.008268191374261376,0.006653629986205997,0.0003617981583586613,0.0004833839489334382,0.0004270648395858378,0.00036169648129
42,0.52,0.6373290232363935,-0.021957341901642558,0.008138502608790578,0.006521135691840433,0.00035699404865387923,0.00047031554054246237,0.0004182202014266355,0.00035679796568
43,0.53,0.6010461926623623,-0.032322693728006335,0.008010117814145469,0.0063904368676153235,0.0003522556808883388,0.0004577782733787783,0.00040963206541638205,0.00035197211081
44,0.54,0.5661072989804847,-0.04230401528250005,0.007883036990326048,0.0062615253083943044,0.0003475827191400052,0.00044574980062488887,0.0004012935549950348,0.0003472183748
45,0.55,0.5324390447389278,-0.0519222454740329,0.007757260137332318,0.006134392803717971,0.0003429748275299233,0.0004342086571787109,0.0003931979438536498,0.0003425362174
46,0.56,0.4999733687499932,-0.06119682684330163,0.007632787255164277,0.0060090311378038965,0.00033843167023602595,0.00042313423276567086,0.00038533865469210027,0.00033792509999
47,0.5700000000000001,0.46864698685230843,-0.07014583673955421,0.007509618343821927,0.0058854320895466135,0.0003339529115068862,0.0004125067453495876,0.0003777092579262375,0.00033338448561
48,0.58,0.43840098019211715,-0.07878610491560423,0.007387753403305268,0.005763587432517634,0.0003295382156754153,0.0004023072148798279,0.0003703034703467057,0.00032891383903
49,0.59,0.40918042538777444,-0.08713331915052258,0.007267192433614296,0.005643488934965446,0.00032518724717250046,0.00039251743740850107,0.0003631151537315711,0.00032451262678
50,0.6,0.3809340616934067,-0.09520212029444597,0.0071479354347490165,0.00552512835981552,0.0003208996705405859,0.0003831199596079003,0.0003561383134148777,0.00032018031722
51,0.61,0.35361399091867507,-0.10300618794661753,0.0070299824067094245,0.005408497464670307,0.0003166751504471944,0.00037409805371506984,0.00034936709681317424,0.00031591638056
52,0.62,0.32717540640966236,-0.11055831782089398,0.006913333349495523,0.005293588001809249,0.00031251335169838954,0.00036543569292721165,0.00034279579191201785,0.00031172028892
53,0.63,0.3015763478657967,-0.11787049171842812,0.0067979882631073124,0.0051803917181887805,0.000308413939252178,0.0003571175272686832,0.00033641882571440126,0.00030759151637
54,0.64,0.27677747917171747,-0.1249539409113738,0.006683947147544791,0.005068900355442323,0.00030437657823185094,0.00034912885994753536,0.0003302307626529919,0.00030352953897
55,0.65,0.25274188677127474,-0.13181920364148647,0.006571210002807958,0.004959105649880301,0.00030040093393926375,0.0003414556242169358,0.0003242263029680225,0.00029953383482
56,0.66,0.2294348964118993,-0.1384761773508454,0.006459776828896816,0.00485099933249014,0.000296486671868057,0.00033408436075435077,0.00031840028105262165,0.00029560388411
57,0.67,0.20682390634856862,-0.14493416618654775,0.006349647625811365,0.004744573128936267,0.00029263345771680683,0.0003270021955690804,0.00031274766376731096,0.00029173916914
58,0.6799999999999999,0.18487823532348235,-0.15120192425540724,0.0062408223935516045,0.0046398187595601175,0.0002888409574021232,0.00032019681844659557,0.0003072635487253541,0.00028793917439
59,0.69,0.16356898383545282,-0.15728769504681006,0.006133301132117533,0.004536727939380135,0.00028510883707167777,0.0003136564619361341,0.00030194316255058177,0.00028420338653
60,0.7,0.14286890738628277,-0.1631992473906858,0.0060270838415091505,0.004435292378091781,0.0002814367631171673,0.00030736988088615275,0.0002967818591092723,0.0002805312945
61,0.71,0.12275230054370079,-0.16894390827178452,0.005922170521726456,0.0043355037800675315,0.00027782440218721634,0.00030132633253053087,0.0002917751177176088,0.00027692238952
62,0.72,0.10319489079513655,-0.17452859278001798,0.005818561172769456,0.004237353844356888,0.0002742714212002124,0.00029551555712680654,0.00028691854132619176,0.00027337616513
63,0.73,0.08417374128657795,-0.17995983143839167,0.005716255794638144,0.004140834264686369,0.0002707774873570768,0.0002899277591462799,0.0002822078546830354,0.00026989211726
64,0.74,0.06566716164871922,-0.18524379511390832,0.005615254387332521,0.004045936729459521,0.00026734226815396757,0.00028455358901444133,0.0002776389024764187,0.00026646974424
65,0.75,0.0476546262111881,-0.19038631768142666,0.005515556950852586,0.0039526529217569295,0.00026396543139491795,0.0002793841253989574,0.00027320764745892727,0.00026310854685
66,0.76,0.030116698997522784,-0.1953929165742898,0.005417163485198344,0.003860974519336203,0.0002606466452044072,0.0002744108580412876,0.0002689101685539651,0.00025980802834
67,0.77,0.01303496498179646,-0.20026881131650787,0.005320073990369793,0.0037708931946319954,0.00025738557803986446,0.0002696256711269758,0.00026474265894597764,0.00025656769452
68,0.78,-0.0029474361618446743,-0.16004794382665577,0.005912156542258811,0.003739875769474072,0.0002607014241555733,0.0002650208271886963,0.0002607014241555733,0.00025338705374
69,0.79,-0.015805536614967863,-0.16576264419489517,0.005749739071113818,0.0036362246319712895,0.00025678288010069696,0.00026058895153528147,0.00025678288010069696,0.00025026561694
70,0.8,-0.028663635152045064,-0.17147734264708925,0.005592736089649838,0.0035360700568288425,0.00025298355114495614,0.0002563230171991673,0.00025298355114495614,0.00024720289771
