,m,ICphi,ICn,P2phi,P3phi,GRBT fatalities,SRA1 fatalities,SRA2 fatalities,Optimal fatalities
0,0.1,-1.1654011089490268e-12,-0.11349102172929137,0.7962646206950874,0.767128538486282,0.013234907687973961,0.013278095270392082,0.013270774134247173,0.013235048474
1,0.11,-4.0945025148175773e-13,-0.1248369230262879,0.77843503216504,0.7447064428193361,0.013139264479823947,0.013192758218433425,0.013182835623745216,0.013139418115
2,0.12000000000000001,4.630185124199215e-13,-0.13618228261267884,0.760764393653647,0.7226100077701471,0.013037795981236742,0.013102805430460773,0.013089807087481968,0.013037960172
3,0.13,-2.282229960570703e-12,-0.14752711054998113,0.7432527051609082,0.7008474689886585,0.012930819395019123,0.013008554341745813,0.012991990520535492,0.01293099154
4,0.14,1.955602346725982e-12,-0.15887141688509976,0.725899966686824,0.6794265456657823,0.012818650261720294,0.012910312616727386,0.01288968297380505,0.012818827506
5,0.15000000000000002,-1.3347656313555945e-12,-0.17021521168373488,0.7087061782313938,0.6583544485145422,0.01270160221676406,0.012808378286734643,0.012783176445735107,0.012701781508
6,0.16,2.2477020245048607e-12,-0.18155850498469983,0.691671339794618,0.6376378877464546,0.01257998674309222,0.01270303988109898,0.012672757773868202,0.012580164879
7,0.17,2.6263435870532703e-12,-0.19290130684512707,0.6747954513764967,0.6172830810465715,0.012454112917895811,0.012594576552329423,0.01255870852556376,0.012454286594
8,0.18,-1.487532319544016e-12,-0.20424362731234957,0.6580785129770298,0.5972957615438881,0.012324287152396422,0.012483258196085728,0.012441304887456693,0.012324453006
9,0.19,-1.7507106875314093e-12,-0.2155854764232179,0.6415205245962173,0.5776811857791879,0.012190812923921155,0.012369345566724615,0.012320817553444692,0.012190967576
10,0.2,3.2490676815655206e-12,-0.22692686421814345,0.625121486234059,0.5584441416702836,0.012053990499837257,0.012253090389220456,0.012197511611185008,0.012054130595
11,0.21000000000000002,-2.7899904608830184e-12,-0.2382678007502539,0.6088813978905552,0.5395889564742503,0.01191411665320482,0.012134735468272664,0.012071646427254166,0.011914238895
12,0.22,3.043343355102479e-12,-0.24960829603725276,0.5928002595657056,0.5211195047450251,0.01177148437028743,0.0120145147954106,0.01194347553127607,0.011771585555
13,0.23,3.2367442059921814e-12,-0.2609483601288354,0.5768780712595104,0.5030392162915015,0.011626382550288143,0.011892653654893188,0.011813246499458323,0.011626459599
14,0.24000000000000002,1.4266365866433262e-12,-0.2722880030546171,0.5611148329719697,0.4853510841293007,0.011479095697988117,0.011769368729177557,0.011681200838092386,0.011479145685
15,0.25,1.9875212586839552e-12,-0.28362723484143637,0.545510544703083,0.46805767243178886,0.011329903610133047,0.011644868204698426,0.01154757386767317,0.011329923787
16,0.26,-1.0194067812108187e-12,-0.29496606552273397,0.530065206452851,0.4511611244782213,0.01117908105667098,0.011519351878660126,0.01141259460837632,0.011179068878
17,0.27,1.230238133587136e-12,-0.3063045051173636,0.5147788182212735,0.4346631705981366,0.0110268974581374,0.011393011267497092,0.011276485667700072,0.011026850602
18,0.28,-1.546540673302843e-12,-0.31764256365828425,0.49965138000835,0.4185651361148932,0.010873616560655119,0.011266029717606311,0.011139463131131204,0.010873532945
19,0.29000000000000004,3.345212995498059e-12,-0.32898025115697505,0.4846828918140811,0.40286794928428954,0.010719496110210676,0.011138582518899225,0.011001736456734126,0.010719373909
20,0.30000000000000004,4.153455357425173e-12,-0.34031757764359893,0.4698733536384664,0.38757214923349403,0.010564787527985304,0.011010837021660818,0.010863508374587511,0.010564625185
21,0.31,-2.928324249751313e-12,-0.351654553139618,0.4552227654815061,0.3726778938949497,0.010409735588685963,0.01088295275714107,0.010724974792005683,0.010409531826
22,0.32,4.515721130360362e-12,-0.36299118764236304,0.4407311273432,0.35818496793818544,0.010254578103903232,0.01075508156223977,0.010586324705482092,0.010254331929
23,0.33,1.1618483952702263e-12,-0.3743274911876431,0.4263984392235485,0.3440927907025651,0.010099545612617446,0.01062736770858078,0.010447740120280996,0.010099256324
24,0.33999999999999997,-8.014700014769005e-13,-0.3856634737776399,0.4122247011225514,0.3304004241220771,0.009944861081069461,0.010499948036205941,0.01030939597858024,0.0099445282707
25,0.35,3.7380099016104396e-12,-0.39699914541866765,0.39820991304020853,0.3171065806524217,0.009790739614208179,0.010372952092054227,0.01017146009703523,0.0097903631665
26,0.36,2.6278978992877455e-13,-0.40833451613182303,0.38435407497652,0.3042096311948285,0.009637388180988207,0.010246502273327443,0.01003409311459029,0.0096369682699
