,m,ICphi,ICn,P2phi,P3phi,GRBT fatalities,SRA1 fatalities,SRA2 fatalities,Optimal fatalities
52,0.62,0.3271466017624083,-0.11055269136537427,0.004462211848364099,0.0016611266959485965,0.00025357959367289896,0.00028305201312401294,0.000274257180314783,0.0002534295967
53,0.63,0.3015482977585935,-0.11786411072285774,0.004359905409923016,0.0016119715080545576,0.00025055655591448933,0.00027757442966767947,0.0002696502910905538,0.00025040095364
54,0.64,0.2767502225516736,-0.12494676642864344,0.00425890295627539,0.0015637747386167203,0.0002475797874550609,0.00027230954412742425,0.00026518174596376875,0.00024741947235
55,0.65,0.25271546592384597,-0.13181119338614167,0.004159204487421219,0.0015165280970292337,0.0002446490484589653,0.00026724780413788695,0.00026084743828329093,0.00024448487888
56,0.66,0.22940935735363488,-0.13846728530633579,0.004060810003360508,0.0014702232873662568,0.00024176409980292563,0.0002623801074453418,0.0002566433749143597,0.00024159690025
57,0.67,0.20679929927936658,-0.144924342152976,0.0039637195040932525,0.0014248520083819621,0.00023892470308131138,0.00025769778333774784,0.0002525656744179567,0.00023875526448
58,0.6799999999999999,0.18485461514950652,-0.15119111332660884,0.003867932989619457,0.0013804059535105398,0.00023613062061138236,0.0002531925746692518,0.0002486105652241785,0.00023595970059
59,0.69,0.1635464107763942,-0.1572758370030949,0.0037734504599391165,0.0013368768108662035,0.00023338161543850531,0.00024885662047068583,0.0002447743838002565,0.00023320993858
60,0.7,0.14284744768382884,-0.16318627599036595,0.003680271915052234,0.0012942562632431982,0.00023067745134133983,0.0002446824391369832,0.00024105357281385098,0.00023050570951
61,0.71,0.12273202729215549,-0.16892975042055602,0.003588397354958808,0.0012525359881158035,0.00022801789283699586,0.0002406629121818939,0.0002374446792922161,0.00022784674547
62,0.72,0.10317588492036633,-0.17451316755201418,0.0034978267796588404,0.001211707657638339,0.00022540270518616197,0.0002367912685498858,0.00023394435277781194,0.0002252327796
63,0.73,0.08415609270624325,-0.17994304891595236,0.003408560189152329,0.0011717629386451712,0.0002228316543982045,0.00023306106947467887,0.00023054934348092312,0.00022266354611
64,0.74,0.06565097065562786,-0.1852255550042261,0.0033205975834392754,0.0011326934926507166,0.0002203045072362378,0.00022946619387347194,0.00022725650042981503,0.00022013878029
65,0.75,0.047640005133316565,-0.1903665076565244,0.0032339389625196777,0.001094490975849449,0.00021782103122216514,0.00022600082426557262,0.00022406276961894287,0.00021765821853
66,0.76,0.030103774203880107,-0.19537141026515892,0.0031485843263935383,0.0010571470391159046,0.00021538099464169096,0.00022265943320384785,0.00022096519215570866,0.00021522159832
67,0.77,0.01302387932434157,-0.20024546587118874,0.003064533675060857,0.0010206533280046873,0.00021298416654930415,0.00021943677020714943,0.0002179609024062385,0.00021282865828
68,0.78,-0.0029950281162636205,-0.16006867952091097,0.0035118476358062404,0.001107898418632763,0.00021504712614063958,0.000216327849181652,0.00021504712614063958,0.00021047913814
69,0.79,-0.01585361187102552,-0.16578351887976162,0.003376487678834024,0.0010565021555926154,0.0002122211786781711,0.00021332793631885884,0.0002122211786781711,0.00020817277881
70,0.8,-0.028712192494901423,-0.17149835510772649,0.003245890295604154,0.001007444859379837,0.000209480463032751,0.000210432538457878,0.000209480463032751,0.00020590932232
