,m,ICphi,ICn,P2phi,P3phi,GRBT fatalities,SRA1 fatalities,SRA2 fatalities,Optimal fatalities
61,0.71,0.12394438768519067,-0.16385026426267135,0.005911628868322453,0.004310546612900386,0.02010179877193035,0.02175412674216848,0.021094576249692593,0.020036268644
62,0.72,0.10470549411217211,-0.16911643259535913,0.0058079280245942775,0.004212398932732971,0.019844496670320275,0.02133644561991494,0.02074388810464617,0.019779482994
63,0.73,0.08602599023739033,-0.17420602561995602,0.005705532734447914,0.004115888578803926,0.019591481205134518,0.020934799192537018,0.020403753865419684,0.019527209346
64,0.74,0.06788685458097832,-0.17912254531402616,0.005604442997883364,0.004021007128649559,0.019342727985008704,0.020548513185597514,0.0200738716854331,0.019279410995
65,0.75,0.05027065738427883,-0.18386872964071244,0.005504658814900624,0.003927746154837698,0.019098212643758813,0.020176944410088573,0.019753948346208996,0.019036051415
66,0.76,0.03316157456780022,-0.18844648413638931,0.005406180185499701,0.003836097224967796,0.018857910841292666,0.01981947950305362,0.01944369911747622,0.018797094267
67,0.77,0.01654543115854379,-0.19285678827213726,0.005309007109680589,0.0037460519016710475,0.01862179826451597,0.019475533708633735,0.019142847616129884,0.0185625034
68,0.78,0.0004097811400591844,-0.1970995692548958,0.0052131395874432905,0.003657601742610495,0.018389850628233544,0.01914454969902724,0.018851125664134567,0.018332242855
69,0.79,-0.02237299469542675,-0.16924787234993177,0.005725767643446414,0.0036108873950259006,0.018568273145453406,0.01882599643479238,0.018568273145453406,0.018106276865
70,0.8,-0.03529968727947397,-0.17499214928041962,0.005569274047151444,0.003511244655671585,0.01829403786208334,0.01851936806386821,0.01829403786208334,0.017884569861
