,m,ICphi,ICn,P2phi,P3phi,GRBT fatalities,SRA1 fatalities,SRA2 fatalities,Optimal fatalities
32,0.42000000000000004,0.43814166221115225,-0.27570569799546973,0.011405943268859518,0.010114598311299097,0.0004377898143319373,0.0005717874017385836,0.0005060313066546674,0.00042976931177
33,0.43000000000000005,0.4982141906805375,-0.24545135499837412,0.01082338683208496,0.009242634362547323,0.0004195393191039607,0.0005544557354415638,0.0004890229412876509,0.00041283286061
34,0.44000000000000006,0.5604321560541585,-0.21411651029248224,0.010248591562356787,0.008415384877616188,0.0004023837318271857,0.0005378979461704653,0.00047289064619898403,0.00039690593391
35,0.45000000000000007,0.6249125821631862,-0.18164222742091884,0.009681557459674991,0.007632096422242896,0.0003862816958360013,0.0005220785542727448,0.00045759438972137954,0.00038194456929
36,0.45999999999999996,0.6917811612707307,-0.14796520426333726,0.009122284524039586,0.006892015139877924,0.00037119219519799373,0.0005069635604852094,0.0004430955185022312,0.00036790583283
37,0.47,0.7611730718484406,-0.11301736118087224,0.008570772755450555,0.006194386751685186,0.0003570745841761652,0.0004925204005061408,0.00042935674108062074,0.00035474783391
38,0.48,0.8332338907119348,-0.07672538163936315,0.008027022153907904,0.005538456556542329,0.0003438886155332721,0.00047871789978351964,0.0004163421098083628,0.00034242973785
39,0.49,0.9081206124662942,-0.03901019878824319,0.007491032719411638,0.004923469431040931,0.0003315944676816175,0.0004655262286255216,0.0004040170012513141,0.00033091177647
40,0.5,0.4928963596789435,1.753821990524429e-06,0.012316838777471119,0.006409541678627558,0.0003923708661272938,0.0004529168577296618,0.0003923708661272938,0.00032017882157
41,0.51,0.946424628634515,-0.0005592688952762437,0.006868085054391143,0.004290032133759527,0.00031684465367547756,0.00044086251421765737,0.00038484347518403584,0.00031684077386
42,0.52,0.9087173167954075,-0.0010978670950820835,0.006773580450037603,0.0042298556650522765,0.00031354648641151425,0.0004293371382542733,0.0003775424891278494,0.00031353892615
43,0.53,0.872432928532308,-0.0016161346864005388,0.006680104517505349,0.004170344940867799,0.00031028422522847164,0.0004183158403200849,0.00037046125693300774,0.00031027322096
44,0.54,0.8374924129187942,-0.0021152007641249693,0.006587657256794378,0.004111499798416622,0.000307057877852134,0.00040777485920026374,0.0003635932951249733,0.00030704366121
45,0.55,0.8038224682201842,-0.0025961122737019338,0.006496238667904692,0.004053320072915336,0.00030386745180587183,0.0003976915207440934,0.0003569322861995203,0.00030385024914
46,0.56,0.7713550285765816,-0.0030598413421651927,0.006405848750836289,0.0039958055975866,0.0003007129544104767,0.0003880441974430163,0.00035047207698801156,0.00030069298742
