,m,ICphi,ICn,P2phi,P3phi,GRBT fatalities,SRA1 fatalities,SRA2 fatalities,Optimal fatalities
14,0.24000000000000002,-3.305133944309091e-13,-0.27145973924461764,0.024338537476698993,0.036908826638801996,0.001258714572731198,0.0013450867521777766,0.0012969657769547676,0.0012477682406
15,0.25,7.196465645620265e-13,-0.2827703026540136,0.023656463106296478,0.03525159613208845,0.0012106812497175636,0.0013014380806538749,0.0012509691065870426,0.0011991542443
16,0.26,-3.2585045772748344e-12,-0.29408084881429075,0.022981633152860347,0.03365113446290386,0.0011643151081684672,0.0012593404480023493,0.001206595649184871,0.0011522231166
17,0.27,2.5290880500961066e-13,-0.30539137811535966,0.022314047616390595,0.032106239525860114,0.0011195809612383864,0.0012187462203583554,0.0011638040584277338,0.0011069419445
18,0.28,2.8959057374322583e-12,-0.3167018909647985,0.02165370649688722,0.030615720201124907,0.001076443365469595,0.0011796086459623157,0.0011225531934715004,0.0010632774301
19,0.29000000000000004,4.196643033083092e-14,-0.32801238776702335,0.02100060979435024,0.029178396369321322,0.0010348666700085245,0.0011418818765491492,0.001082802164283197,0.0010211959357
20,0.30000000000000004,-3.88278298402156e-12,-0.3393228689187844,0.020354757508779627,0.027793098926480093,0.0009948150649529987,0.0011055209858406854,0.0010445103748795022,0.0009806635309
21,0.31,-2.9944935420189722e-12,-0.35063333481559233,0.019716149640175408,0.026458669799030853,0.0009562526287318539,0.0010704819852528167,0.0010076375644386712,0.0009416460375
22,0.32,2.8427260545527133e-12,-0.36194378585782183,0.019084786188537567,0.025173961958795826,0.0009191433744249941,0.0010367218369325875,0.0009721438462648118,0.00090410907434
23,0.33,1.3946621635341216e-12,-0.37325422245631357,0.018460667153866107,0.023937839437984543,0.0008834512949396422,0.0010041984642431112,0.0009379897445922557,0.00086801810137
24,0.33999999999999997,4.57434090606057e-12,-0.3845646450014657,0.017843792536161036,0.022749177344061407,0.0008491404069640011,0.0009728707598162605,0.00090513622922611,0.00083333846296
25,0.35,2.290390099801698e-13,-0.3958750539040441,0.017234162335422343,0.021606861874866806,0.0008161747936339634,0.0009426985912942077,0.0008735447480231149,0.00080003543019
26,0.36,-3.839151219153791e-12,-0.4071854495579197,0.016631776551650032,0.020509790333465713,0.0007845186458431738,0.000913642804881563,0.0008431772572243448,0.00076807424213
27,0.37,0.006968411291021104,-0.41256460956720886,0.016036635184844106,0.019435909987129883,0.0007538591420937359,0.0008856652268296602,0.0008139962496582823,0.00073742014651
28,0.38,0.050863916016886446,-0.38695737950822395,0.015448738235004554,0.018296455592740884,0.0007230259726639263,0.0008587286629739692,0.0007859647808393349,0.00070803843842
29,0.39,0.09619860471723607,-0.3605105810376028,0.014868085702131387,0.017199327876543317,0.0006934431839489654,0.0008327968964443775,0.0007590464929927689,0.00067989449872
30,0.4,0.1430444365908332,-0.3331822357347254,0.014294677586224604,0.016143901874425014,0.000665082214167881,0.0008078346836664351,0.0007332056370425504,0.00065295383075
31,0.41000000000000003,0.1914782494261873,-0.30492751918435257,0.013728513887284204,0.01512955225992866,0.0006379143051983778,0.0007838077487695754,0.000708407092603489,0.00062718209595
32,0.42000000000000004,0.2415821801696365,-0.27569851563226355,0.013169594605310178,0.01415565334425212,0.000611910533797915,0.0007606827765158595,0.0006846163860235465,0.00060254514809
33,0.43000000000000005,0.2934441297637522,-0.24544394681516946,0.012617919740302543,0.01322157907624874,0.0005870418424682231,0.0007384274038599893,0.0006617997065261036,0.00057900906628
34,0.44000000000000006,0.34715827778986186,-0.21410887173668947,0.012073489292261288,0.012326703042427571,0.0005632790699098628,0.0007170102102482896,0.0006399239205054101,0.00055654018655
35,0.45000000000000007,0.40282565325338937,-0.1816343536916143,0.011536303261186412,0.011470398466953712,0.0005405929810167583,0.0006964007067610226,0.0006189565840314733,0.00053510513207
